t,T_e,T_p
388.7878787878788,309.414703573264,306.43473362059876
388.8888888888889,309.4122737149273,306.43494464910793
388.989898989899,309.409845992156,306.43515549038096
389.09090909090907,309.40742040306355,306.4353661445865
389.19191919191917,309.40499694576516,306.43557661189334
389.2929292929293,309.40257561837757,306.4357868924698
389.3939393939394,309.40015641901914,306.4359969864843
389.4949494949495,309.3977393458097,306.43620689410506
389.5959595959596,309.3953243968707,306.4364166155001
389.6969696969697,309.39291157032505,306.4366261508373
389.7979797979798,309.3905008642974,306.4368355002844
389.8989898989899,309.38809227691377,306.43704466400914
390.0,309.3856858063018,306.437253642179
390.1010101010101,309.38328145059074,306.43746243496116
390.2020202020202,309.3808792079114,306.43767104252294
390.3030303030303,309.378479076396,306.43787946503136
390.4040404040404,309.37608105417854,306.43808770265326
390.5050505050505,309.3736851393943,306.43829575555554
390.6060606060606,309.37129133018044,306.43850362390475
390.7070707070707,309.3688996246754,306.4387113078674
390.80808080808083,309.3665100210194,306.4389188076098
390.90909090909093,309.364122517354,306.43912612329814
391.010101010101,309.3617371118225,306.43933325509846
391.1111111111111,309.3593538025697,306.4395402031767
391.2121212121212,309.3569725877418,306.4397469676986
391.3131313131313,309.3545934654868,306.43995354882986
391.4141414141414,309.3522164339542,306.44015994673583
391.5151515151515,309.3498414912949,306.44036616158195
391.6161616161616,309.3474686356616,306.4405721935334
391.7171717171717,309.34509786520834,306.44077804275514
391.8181818181818,309.34272917809085,306.4409837094122
391.9191919191919,309.34036257246635,306.4411891936693
392.020202020202,309.33799804649357,306.441394495691
392.1212121212121,309.33563559833294,306.4415996156419
392.22222222222223,309.33327522614644,306.44180455368627
392.32323232323233,309.33091692809745,306.4420093099883
392.42424242424244,309.32856070235096,306.44221388471203
392.52525252525254,309.32620654707364,306.44241827802136
392.62626262626264,309.3238544604336,306.4426224900801
392.72727272727275,309.3215044406006,306.44282652105187
392.82828282828285,309.3191564857458,306.4430303711001
392.92929292929296,309.31681059404207,306.44323404038823
393.030303030303,309.3144667636638,306.44343752907935
393.1313131313131,309.3121249927869,306.4436408373365
393.2323232323232,309.30978527958877,306.4438439653227
393.3333333333333,309.3074476222486,306.4440469132005
393.4343434343434,309.3051120189469,306.4442496811328
393.5353535353535,309.3027784678659,306.4444522692819
393.6363636363636,309.30044696718926,306.4446546778102
393.73737373737373,309.2981175151022,306.44485690687986
393.83838383838383,309.2957901097917,306.44505895665293
393.93939393939394,309.29346474944606,306.4452608272914
394.04040404040404,309.2911414322552,306.4454625189569
394.14141414141415,309.2888201564107,306.44566403181113
394.24242424242425,309.28650092010554,306.44586536601554
394.34343434343435,309.28418372153436,306.4460665217315
394.44444444444446,309.2818685588934,306.4462674991202
394.54545454545456,309.2795554303803,306.44646829834267
394.64646464646466,309.27724433419445,306.4466689195598
394.74747474747477,309.2749352685366,306.44686936293243
394.8484848484849,309.2726282316092,306.4470696286211
394.949494949495,309.2703232216162,306.44726971678625
395.050505050505,309.26802023676316,306.44746962758836
395.1515151515151,309.2657192752571,306.4476693611875
395.25252525252523,309.26342033530665,306.4478689177438
395.35353535353534,309.2611234151221,306.4480682974171
395.45454545454544,309.25882851291504,306.4482675003672
395.55555555555554,309.2565356268989,306.4484665267537
395.65656565656565,309.2542447552885,306.44866537673613
395.75757575757575,309.2519558963003,306.44886405047373
395.85858585858585,309.2496690481522,306.4490625481258
395.95959595959596,309.2473842090638,306.4492608698513
396.06060606060606,309.24510137725616,306.4494590158092
396.16161616161617,309.24282055095193,306.4496569861583
396.26262626262627,309.2405417283754,306.44985478105707
396.3636363636364,309.2382649077522,306.4500524006641
396.4646464646465,309.23599008730974,306.4502498451377
396.5656565656566,309.2337172652768,306.45044711463606
396.6666666666667,309.231446439884,306.4506442093172
396.7676767676768,309.2291776093632,306.4508411293391
396.8686868686869,309.2269107719479,306.4510378748595
396.969696969697,309.2246459258734,306.451234446036
397.07070707070704,309.2223830693762,306.45143084302606
397.17171717171715,309.22012220069456,306.451627065987
397.27272727272725,309.2178633180683,306.4518231150761
397.37373737373736,309.21560641973866,306.4520189904503
397.47474747474746,309.2133515039487,306.45221469226664
397.57575757575756,309.2110985689427,306.4524102206817
397.67676767676767,309.2088476129668,306.45260557585226
397.77777777777777,309.2065986342685,306.45280075793477
397.8787878787879,309.2043516310969,306.4529957670855
397.979797979798,309.2021066017028,306.45319060346065
398.0808080808081,309.1998635443383,306.45338526721633
398.1818181818182,309.1976224572573,306.4535797585084
398.2828282828283,309.1953833387151,306.4537740774926
398.3838383838384,309.1931461869686,306.45396822432457
398.4848484848485,309.1909110002763,306.45416219915984
398.5858585858586,309.1886777768982,306.4543560021537
398.6868686868687,309.18644651509595,306.45454963346134
398.7878787878788,309.1842172131326,306.4547430932378
398.8888888888889,309.1819898692729,306.454936381638
398.989898989899,309.1797644817831,306.4551294988167
399.09090909090907,309.177541048931,306.4553224449285
399.19191919191917,309.17531956898597,306.45551522012795
399.2929292929293,309.1731000402189,306.45570782456923
399.3939393939394,309.17088246090236,306.4559002584067
399.4949494949495,309.1686668293104,306.45609252179435
