wavelength,time,rotation,transmission
0.64,35.860023229200436,-0.0009218151136707803,1383.5565972197794
0.64,36.19358732439858,-0.0009176344448909878,1377.9140336095845
0.64,36.527151419596905,-0.0009267832225319183,1355.6042051815832
0.64,36.86071551479505,-0.0009117566056182084,1329.9956472583913
0.64,37.19427960999319,-0.0009196631512322294,1323.0509535843053
0.64,37.52784370519114,-0.0009015331855181378,1336.0722542232165
0.64,37.861407800389465,-0.000896359364535941,1320.1862674437448
0.64,38.19497189558761,-0.0009150692243566339,1343.798225935637
0.64,38.52853599078575,-0.0008951995763227379,1343.1037565682284
0.64,38.862100085984075,-0.0008858034184005168,1351.6110063189838
0.64,39.19566418118203,-0.0009084040671029367,1335.7250195395122
0.64,39.52922827638017,-0.0009190016813985927,1382.9489365232969
0.64,39.86279237157831,-0.0009174278280531291,1391.7166122868305
0.64,40.19635646677664,-0.0009107643947627322,1395.6230024785036
0.64,40.52992056197478,-0.0009133304589636719,1393.8868290599821
0.64,40.86348465717273,-0.0009429270181516717,1386.508092031266
0.64,41.19704875237087,-0.0009445824716442555,1402.0468441270332
0.64,41.5306128475692,-0.0009185875918462466,1419.4085783122482
0.64,41.864176942767344,-0.000890812278495044,1428.523488759486
0.64,42.19774103796548,-0.0008947021870800567,1428.9575321141165
0.64,42.53130513316362,-0.0009016156415417846,1415.3285707787227
0.64,42.86486922836176,-0.0009319977947474021,1389.6332041846047
0.64,43.198433323559904,-0.0009389528807394384,1396.8383238714687
0.64,43.531997418758046,-0.0009298466637653942,1386.3344746894138
0.64,43.86556151395637,-0.0008897766510961551,1390.9353342484958
0.64,44.19912560915432,-0.0008718957774164069,1349.0935548621276
0.64,44.532689704352464,-0.0008835680830113739,1343.1037565682284
0.64,44.866253799550606,-0.0008828640647207911,1358.0348479675133
0.64,45.19981789474893,-0.0008687906436025113,1338.6765143509988
0.64,45.533381989947074,-0.0008707768136970545,1349.9616415713883
0.64,45.866946085145024,-0.0008580289853460282,1329.9956472583913
0.64,46.200510180343166,-0.0008779802335270448,1334.336080804695
0.64,46.53407427554149,-0.0008879562977658077,1334.9437415011776
0.64,46.867638370739634,-0.0008861766956692597,1347.4441901145321
0.64,47.201202465937776,-0.0008656438172082985,1352.0450496736141
0.64,47.53476656113592,-0.0008894875660242997,1359.3369780314044
0.64,47.86833065633406,-0.0008942065218006756,1382.6017018395926
0.64,48.201894751532194,-0.000898470587951043,1360.2050647406652
0.64,48.535458846730336,-0.000898635499998644,1384.6851099418184
0.64,48.86902294192867,-0.0008969792028393715,1412.7243106509404
0.64,49.20258703712662,-0.0008985947243451693,1416.4570835007617
0.64,49.53615113232476,-0.0009080724824144087,1397.4459845679512
0.64,49.869715227522896,-0.0009113851133629793,1375.049347469024
0.64,50.20327932272123,-0.0008984696954443884,1376.6987122166195
0.64,50.53684341791937,-0.0008841480015380609,1352.2186670154663
0.64,50.87040751311732,-0.0008990087772672846,1347.9650421400886
0.64,51.20397160831565,-0.0008864658173710384,1362.9829422102996
0.64,51.53753570351379,-0.0008719774386137409,1332.7735247280257
0.64,51.87109979871193,-0.0009145727276207097,1330.4296906130216
0.64,52.20466389391007,-0.0008940815661600488,1337.2875756161816
0.64,52.538227989108215,-0.0008763664970348635,1320.2730761146709
0.64,52.87179208430635,-0.0008860933959789244,1309.0747575652072
0.64,53.20535617950449,-0.00090335445577502,1304.4738980061252
0.64,53.53892027470244,-0.0008910605879132198,1326.176065737644
0.64,53.87248436990096,-0.0008796365917364285,1343.885034606563
0.64,54.20604846509892,-0.0008742127495827985,1333.9020374500647
0.64,54.53961256029705,-0.0008808779068364957,1307.9462448431682
0.64,54.87317665549519,-0.0008904815618932898,1350.5693022678709
0.64,55.206740750693335,-0.0008759107149022003,1364.545498286969
0.64,55.54030484589166,-0.000878394310869348,1378.7821203188453
0.64,55.87386894108962,-0.0008669694099757571,1373.747217405133
0.64,56.207433036287945,-0.0008695354497566115,1353.173562395653
0.64,56.54099713148609,-0.0008834439344073074,1360.3786820825173
0.64,56.87456122668404,-0.0009004141973784949,1380.3446763955146
0.64,57.20812532188236,-0.0008873364594623773,1381.1259544338493
0.64,57.541689417080505,-0.0008726406202006351,1368.9727405041988
0.64,57.87525351227865,-0.0008787250641012304,1357.774421954735
0.64,58.20881760747679,-0.0008874172281529545,1359.4237867023305
0.64,58.54238170267474,-0.0008644441580584204,1348.7463201784233
0.64,58.87594579787326,-0.0008723081430054526,1349.527598216758
0.64,59.20950989307121,-0.0008840229848473229,1336.7667235906251
0.64,59.54307398826935,-0.0008783118548455987,1327.5650044724612
0.64,59.87663808346749,-0.000873426250848381,1313.415191111511
0.64,60.21020217866563,-0.0008781877062415322,1335.377784855808
0.64,60.54376627386396,-0.0008566626535552229,1341.8016265043373
0.64,60.87733036906191,-0.0008487569638178308,1335.377784855808
0.64,61.21089446426024,-0.0008479288213432671,1328.2594738398698
0.64,61.54445855945838,-0.0008606358740406138,1340.8467311241507
0.64,61.878022654656334,-0.0008527710332169527,1335.7250195395122
0.64,62.21158674985466,-0.0008471831593125381,1335.8986368813644
0.64,62.5451508450528,-0.0008323232394597383,1333.9888461209907
0.64,62.878714940250944,-0.0008540957090575689,1347.0969554308278
0.64,63.21227903544908,-0.0008567868143692297,1361.9412381591867
0.64,63.545843130647036,-0.0008409737353513331,1363.8510289195603
0.64,63.87940722584536,-0.0008416777536419157,1356.8195265745483
0.64,64.2129713210435,-0.0008265278806307938,1354.6493098013964
0.64,64.54653541624164,-0.0008496259307859378,1369.5804012006813
0.64,64.88009951143998,-0.0008643617020346711,1349.0067461912015
0.64,65.21366360663792,-0.0008772770711129885,1342.9301392263762
0.64,65.54722770183606,-0.0008757458272747871,1360.8995341080738
0.64,65.8807917970342,-0.0008397323592009498,1354.7361184723225
0.64,66.21435589223253,-0.0008283908190480103,1348.0518508110147
0.64,66.54791998743067,-0.0008324057321136159,1354.215266446766
0.64,66.88148408262863,-0.0008379120058710123,1320.7939281402273
0.64,67.21504817782677,-0.0008573658159691768,1325.3079790283832
0.64,67.5486122730251,-0.0008606775788309735,1313.2415737696588
0.64,67.88217636822324,-0.0008676725968096939,1303.6058112968644
0.64,68.21574046342138,-0.0008522753068873581,1315.2381732009585
0.64,68.54930455861933,-0.00084105790312834,1327.9990478270915
0.64,68.88286865381765,-0.0008401880680733566,1320.1862674437448
0.64,69.2164327490158,-0.0008825333725391225,1308.7275228815029
0.64,69.54999684421394,-0.0008845203863000469,1303.5190026259384
0.64,69.88356093941226,-0.0008789325123956322,1321.7488235204141
0.64,70.21712503461022,-0.0008598484827994394,1334.7701241593254
0.64,70.55068912980836,-0.0008530201130414582,1321.9224408622663
0.64,70.8842532250065,-0.0008545514423500611,1335.8986368813644
0.64,71.21781732020483,-0.0008518195369647376,1316.5403032648496
0.64,71.55138141540297,-0.0008665561885100826,1317.6688159868886
0.64,71.88494551060091,-0.000870860198857484,1333.033950740804
0.64,72.21850960579906,-0.0008673835117380434,1335.0305501721036
0.64,72.5520737009974,-0.0008541790331679897,1313.7624257952152
0.64,72.88563779619554,-0.0008751650162413432,1323.3981882680096
0.64,73.21920189139367,-0.0008624570832472825,1331.7318206769128
0.64,73.55276598659162,-0.0008521086220363883,1295.7062222425916
0.64,73.88633008178995,-0.000873964464584708,1320.0126501018926
0.64,74.21989417698809,-0.000861381560491428,1341.454391820633
0.64,74.55345827218623,-0.0008323640273233585,1313.8492344661413
0.64,74.88702236738456,-0.0008565376124442971,1316.4534945939236
0.64,75.22058646258252,-0.0008347642503399143,1325.9156397248657
0.64,75.55415055778066,-0.0008249140464582704,1291.1053626835096
0.64,75.8877146529788,-0.0008592703248661809,1282.3376869199762
0.64,76.22127874817713,-0.0008728889051987256,1295.9666482553698
0.64,76.55484284337527,-0.0008538474362695213,1313.6756171242891
0.64,76.88840693857321,-0.0008156828494238214,1315.1513645300324
0.64,77.22197103377135,-0.0008245407813996727,1317.1479639613322
0.64,77.55553512896968,-0.0008531433691387677,1313.3283824405848
0.64,77.88909922416782,-0.0008509914189102594,1326.6101090922743
0.64,78.22266331936596,-0.0008285973992557407,1327.478195801535
0.64,78.55622741456392,-0.0008428374930149479,1314.717321175402
0.64,78.88979150976225,-0.0008498733232773735,1320.7071194693012
0.64,79.22335560496039,-0.0008482187500815038,1331.5582033350606
0.64,79.55691970015853,-0.0008354274563470988,1324.8739356737528
0.64,79.89048379535686,-0.0008371662583699843,1317.2347726322582
0.64,80.22404789055481,-0.0008473897028901403,1315.6722165555889
0.64,80.55761198575296,-0.0008323240587063414,1329.0407518782044
0.64,80.89117608095108,-0.0008180414653302569,1303.2585766131601
0.64,81.22474017614942,-0.000841222839595924,1304.5607066770513
0.64,81.55830427134757,-0.0008414294320136972,1291.626214709066
0.64,81.89186836654551,-0.0008535991390613882,1297.6160130029652
0.64,82.22543246174365,-0.0008531442738555674,1298.9181430668564
0.64,82.55899655694198,-0.0008295904537778029,1278.2576793864507
0.64,82.89256065214012,-0.0008333162695618177,1284.6815210349803
0.64,83.22612474733826,-0.00084225752564809,1292.3206840764747
0.64,83.55968884253622,-0.0008322398054592403,1295.1853702170351
0.64,83.89325293773454,-0.0008257404161294655,1284.0738603384978
0.64,84.22681703293249,-0.0008427132589405821,1277.38959267719
0.64,84.56038112813083,-0.0008555028165018489,1267.7538302043956
