filename,temperature,bfield,time,rotation,transmission
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,21.410700000000052,-0.004334392881956155,4916.132658797078
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,21.61080000000006,-0.004294991532883642,4793.029792017988
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,21.810900000000068,-0.004320725091062395,4719.673974142777
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,22.011000000000074,-0.004397917333895447,4695.222034851041
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,22.211100000000084,-0.004401129812816189,4638.729623383924
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,22.41120000000009,-0.004303836389544688,4545.980888139405
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,22.6113000000001,-0.004322327114671163,4645.474985947162
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,22.811400000000106,-0.004302225934232715,4696.90837549185
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,23.01150000000011,-0.0041140640455311975,4638.729623383924
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,23.21160000000012,-0.004036070790893761,4512.254075323216
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,23.411700000000128,-0.004028026946037099,4676.672287802136
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,23.611800000000137,-0.004240311937605396,4623.552557616639
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,23.811900000000144,-0.004240311937605396,4596.5711073636885
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,24.01200000000015,-0.004181610419898819,4618.493535694211
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,24.21210000000016,-0.00426523605227656,4808.206857785273
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,24.412200000000166,-0.004302225934232715,4823.383923552558
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,24.612299999999983,-0.004294991532883642,4927.0938729623385
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,24.812399999999993,-0.0043424367268128155,5051.8830803822375
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,25.0125,-0.004384249543001687,5062.844294547499
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,25.21260000000001,-0.004362537907251265,4923.72119168072
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,25.412700000000015,-0.004371382763912311,4955.761663856099
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,25.61280000000002,-0.004426062359190557,4941.427768409219
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,25.81290000000003,-0.004436509239460371,5057.785272625071
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,26.013000000000037,-0.004586079222596965,4914.446318156268
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,26.213100000000047,-0.004552301819561551,5031.646992692525
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,26.413200000000053,-0.004449376018549747,4937.211916807196
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,26.61330000000006,-0.004487175344013491,5070.432827431142
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,26.81340000000007,-0.004550699795952783,5096.5711073636885
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,27.013500000000075,-0.00458125628836425,5067.060146149523
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,27.213600000000085,-0.0044968212124789205,4954.07532321529
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,27.41370000000009,-0.00442284144856661,5035.862844294548
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,27.613800000000097,-0.004350472139966273,5062.001124227095
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,27.813900000000107,-0.004320725091062395,4866.385609893199
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,28.014000000000113,-0.0042186003018549745,5040.078695896572
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,28.214100000000123,-0.0043488616846543,4879.876335019674
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,28.41420000000013,-0.004336003337268128,4853.7380550871285
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,28.614300000000135,-0.004382639087689714,4896.739741427769
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,28.814400000000145,-0.004478330487352446,4880.719505340079
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,29.01450000000015,-0.004412386136593591,4769.421023046656
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,29.21460000000016,-0.004371382763912311,4701.967397414278
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,29.414700000000167,-0.004397917333895447,4646.318156267566
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,29.614799999999985,-0.004448575006745363,4596.5711073636885
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,29.81489999999999,-0.004522554770657673,4565.373805508713
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,30.015,-0.004509687991568297,4642.945474985948
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,30.215100000000007,-0.004536222561551433,4723.046655424397
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,30.415200000000016,-0.004472698109612141,4716.301292861159
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,30.615300000000023,-0.0043552950741989884,4815.795390668915
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,30.81540000000003,-0.0043569055295109614,4835.188308038224
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,31.01550000000004,-0.004323937569983136,4709.555930297921
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,31.215600000000045,-0.004233077536256323,4840.247329960653
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,31.415700000000054,-0.004312681246205733,4822.540753232153
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,31.61580000000006,-0.004431686305227656,4923.72119168072
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,31.815900000000067,-0.004470286642495784,4729.792017987634
18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,0.1,32.016000000000076,-0.004606981414839798,4860.483417650366
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-7.603799999999909,-0.00008949619877368914,94.91117539731411
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-7.403699999999901,5.898285357645803e-7,51.89752067045082
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-7.203599999999894,0.00003758933092681774,38.40304075614076
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-7.003499999999886,0.000040806752300387115,39.24644575078514
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-6.803399999999878,0.00004804578170991928,57.80135563296146
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-6.603299999999871,0.0001325013216156266,2.9800309810768737
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-6.403199999999863,0.000049654408056204504,49.36730568651768
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-6.203099999999856,0.00010274076429360614,7.197055954298765
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-6.002999999999848,0.00013893599568176642,55.271140649028325
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-5.80289999999984,0.00009228439785100407,127.80397018844486
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-5.602799999999833,0.00008021932072161731,18.161320884675682
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-5.402700000000015,0.00005930652036401359,65.39200058476086
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-5.202600000000007,0.00006654556664164564,105.87544032769102
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-5.0024999999999995,0.00012606664754948678,10.570675932876279
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-4.8023999999999925,0.0000770019836885474,92.38096041338098
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-4.6022999999999845,0.0000713716059274503,128.64737518308922
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-4.4021999999999775,0.00003839368627021008,45.150280713295786
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-4.2020999999999695,0.0000657412281663532,-7.9842339493000445
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-4.0019999999999625,0.00005769783497937874,86.47712545087032
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-3.8018999999999545,0.00009711044557085866,87.3205304455147
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-3.601799999999947,0.00004724142636652694,30.812395804341357
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-3.401699999999939,0.000019089664071790622,48.5239006918733
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-3.2015999999999316,0.000026328693481322788,89.00734043480345
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-3.001499999999924,-0.00003077918645154218,270.3394142833448
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-2.8013999999999166,-0.001158458894970776,574.8086173499654
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-2.601299999999909,-0.0009179619607479316,633.8469669750718
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-2.401199999999901,-0.00033401448801099803,711.4402264823547
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-2.2010999999998937,0.0000914801268481112,740.1159963002635
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-2.000999999999886,0.00029739054036958005,740.9594012949078
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-1.8008999999998787,0.0003223249656312465,796.6241309414369
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-1.600799999999871,0.00042447564836758966,792.407105968215
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-1.4006999999998635,0.0002732607234728044,847.2284306200995
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-1.200599999999856,0.00031749900225189133,791.5637009735706
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-1.0004999999998483,0.00020408717602705642,724.0913014020203
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-0.8003999999998408,0.00024832545480614335,781.442841037838
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-0.6002999999998332,0.0002531514181854985,771.3219811021055
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-0.40020000000001515,0.00018397871414474516,775.5390060753274
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,-0.20010000000000758,0.000216956692840335,851.4454555933214
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,0.0,-0.00006134418345745446,1188.8074534510727
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,0.20010000000000758,-0.0030068231109836633,3002.128191936486
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,0.40020000000001515,-0.010319869742845817,4301.815288683473
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,0.6003000000000227,-0.010339183717223173,4300.971883688829
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,0.8004000000000303,-0.006645668658226994,4747.976530850349
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,1.000500000000038,-0.0040291480411918995,4692.31180120382
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,1.2006000000000454,-0.0028347010196766386,4846.654915223741
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,1.4007000000000531,-0.0024655089173210086,4887.981759961316
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,1.6008000000000606,-0.0022660352020376666,4976.539284398976
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,1.8009000000000683,-0.0022692485750672614,4989.190359318642
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,2.001000000000076,-0.0022322568320021587,4995.094194281152
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,2.2011000000000833,-0.0022636230637529836,5046.54189895446
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,2.401200000000091,-0.0022217986100685687,5171.365838161827
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,2.6013000000000988,-0.0023142948358312173,5431.9779815069405
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,2.8014000000001062,-0.0022990123373282613,5498.606976083846
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,3.0015000000001137,-0.002401966785024501,5562.705755676819
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,3.2016000000001212,-0.0024381657273946375,5526.439340907111
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,3.4017000000001287,-0.002554791770054062,5550.054680757153
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,3.6018000000001367,-0.002479180512284194,5584.634285537572
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,3.801900000000144,-0.0025105551780849646,5691.746719857409
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,4.002000000000152,-0.0025105551780849646,5676.56542995381
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,4.20210000000016,-0.002581333725235521,5742.351019536071
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,4.402200000000167,-0.0025845470982651156,5582.947475548284
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,4.6022999999999845,-0.0025161806893992424,5408.362641656898
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,4.8023999999999925,-0.0024936617760422377,5489.329521142758
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,5.0024999999999995,-0.0023585314278003157,5291.972752395974
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,5.202600000000007,-0.0023368137491882224,5350.167697026435
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,5.402700000000015,-0.0022016918349962466,5338.360027101414
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,5.602800000000022,-0.0023215312506852663,5060.036378868769
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,5.80290000000003,-0.0022451187581704855,5065.94021383128
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,6.003000000000037,-0.002220187706528798,5124.978563456387
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,6.203100000000045,-0.0022716691474018906,5043.168278975882
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,6.403200000000053,-0.0021284927155110615,4914.127314795292
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,6.60330000000006,-0.002115622355292788,4790.990185577212
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,6.803400000000068,-0.002130904853795744,4761.47101076466
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,7.003500000000075,-0.002102751995074515,4729.421620968173
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,7.203600000000083,-0.0020737979016083735,4758.940795780726
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,30.0,-0.1,7.403700000000091,-0.001982912579385495,4557.36700206072
