2theta,intensity,temperature,number,best_fit
0.735,0.16453746489082177,150.0,3,0.16710564778027515
0.745,0.1463259943825315,150.0,3,0.15758665276049816
0.755,0.14084443236386698,150.0,3,0.1461837755462779
0.765,0.12938298450665942,150.0,3,0.13308234464107804
0.775,0.12630243725650087,150.0,3,0.11906174924064963
0.7849999999999999,0.11923529944731358,150.0,3,0.10509557232840336
0.7949999999999999,0.10849868623720213,150.0,3,0.09209382770541179
0.8049999999999999,0.09735435353809913,150.0,3,0.08074877185195221
0.815,0.08100027181299266,150.0,3,0.0714624783115929
0.825,0.07035426293376824,150.0,3,0.06434046836425375
0.835,0.05816798042946453,150.0,3,0.05923430016327831
0.845,0.050693123131285676,150.0,3,0.05581336639778976
0.855,0.043988402645646456,150.0,3,0.053646356422676296
0.865,0.04303705717133279,150.0,3,0.052276681753387184
0.875,0.044079006976533476,150.0,3,0.05128210749970627
0.885,0.04004711425206125,150.0,3,0.05031475778491863
0.895,0.043580683156654886,150.0,3,0.04912211278041564
0.905,0.04339947449488085,150.0,3,0.04755214624947866
0.9149999999999999,0.046344115248708885,150.0,3,0.045546666605555404
0.9249999999999999,0.043082359336776295,150.0,3,0.04312681715246587
0.9349999999999999,0.04145148138081,150.0,3,0.040374117135013085
0.945,0.04349007882576787,150.0,3,0.03740975113247149
0.955,0.03809912113799039,150.0,3,0.03437421136542025
0.965,0.03347830026275256,150.0,3,0.03140889942699543
0.975,0.03270816345021292,150.0,3,0.028640866939846504
0.985,0.027634320920540002,150.0,3,0.026171472358564332
0.995,0.02283229138352813,150.0,3,0.024069327136742397
1.0050000000000001,0.018709794328168886,150.0,3,0.022367502822457943
1.0150000000000001,0.017396031530307148,150.0,3,0.02106460023899804
1.0250000000000001,0.014677901603696655,150.0,3,0.020128981845812972
1.0350000000000001,0.01562924707801033,150.0,3,0.019505271896212085
1.045,0.013817160460270001,150.0,3,0.019122152024144686
1.055,0.014541995107366132,150.0,3,0.018900517091535046
1.065,0.016535290386880494,150.0,3,0.01876118432071937
1.075,0.01680710337954154,150.0,3,0.01863153468883269
1.085,0.01635408172510646,150.0,3,0.0184506747685426
1.095,0.016444686055993474,150.0,3,0.018172910753734492
1.105,0.017396031530307148,150.0,3,0.01776950456956897
1.115,0.017713146688411705,150.0,3,0.01722882452029451
1.125,0.014859110265470687,150.0,3,0.016555107333222303
1.135,0.01585575790522787,150.0,3,0.015766117051641583
1.145,0.016943009875872064,150.0,3,0.01489002357286308
1.155,0.014632599438253147,150.0,3,0.013961834606985019
1.165,0.014859110265470687,150.0,3,0.013019703722977479
1.175,0.010736613210111443,150.0,3,0.012101407495735132
1.185,0.010555404548337411,150.0,3,0.011241239770575525
1.195,0.010011778563015312,150.0,3,0.010467514115538852
1.205,0.009286943915919181,150.0,3,0.009800800629800469
1.215,0.006976533478300262,150.0,3,0.009252955100357837
1.225,0.009015130923258131,150.0,3,0.008826932163427233
1.235,0.0074295551327353436,150.0,3,0.008517314659558736
1.245,0.006387605327534656,150.0,3,0.008311443089453214
1.2550000000000001,0.0066594183201957044,150.0,3,0.008190995034506758
1.2650000000000001,0.00806378544894446,150.0,3,0.008133846050781216
1.2750000000000001,0.006750022651082722,150.0,3,0.008116040658740414
1.2850000000000001,0.007565461629065869,150.0,3,0.008113712953880248
1.2950000000000002,0.007927878952613935,150.0,3,0.00810481831375192
1.3050000000000002,0.007927878952613935,150.0,3,0.00807056735727734
1.3150000000000002,0.007338950801848328,150.0,3,0.007996487296085878
1.3250000000000002,0.007656065959952885,150.0,3,0.007873070939989697
1.3350000000000002,0.007203044305517803,150.0,3,0.007696007213786442
1.3450000000000002,0.007837274621726918,150.0,3,0.007466017048366939
1.3550000000000002,0.008199691945274985,150.0,3,0.007188343468830636
1.365,0.006976533478300262,150.0,3,0.006871963703113802
1.375,0.0065688139893086885,150.0,3,0.006528603723744632
1.385,0.0074295551327353436,150.0,3,0.006171641742543787
1.395,0.005617468514995017,150.0,3,0.005814987058644233
1.405,0.003941288393585213,150.0,3,0.005472014857921347
1.415,0.004349007882576787,150.0,3,0.005154626882514911
1.425,0.004484914378907312,150.0,3,0.004872493369658168
1.435,0.003669475400924164,150.0,3,0.004632514521263608
1.445,0.004122497055359246,150.0,3,0.004438521346907808
1.455,0.004303705717133279,150.0,3,0.0042912173856038596
1.465,0.004167799220802754,150.0,3,0.004188345841699319
1.475,0.004756727371568361,150.0,3,0.004125052175336583
1.485,0.003895986228141705,150.0,3,0.004094401013872706
1.495,0.003669475400924164,150.0,3,0.004087998924883281
1.5050000000000001,0.0035335689045936395,150.0,3,0.0040966713022264865
1.5150000000000001,0.003805381897254689,150.0,3,0.004111142228568209
1.5250000000000001,0.003986590559028722,150.0,3,0.004122670276926093
1.5350000000000001,0.004077194889915738,150.0,3,0.004123600174653259
1.5450000000000002,0.004122497055359246,150.0,3,0.004107799315057593
1.5550000000000002,0.003986590559028722,150.0,3,0.0040709584442544106
1.5650000000000002,0.004077194889915738,150.0,3,0.004010746661205336
1.5750000000000002,0.004077194889915738,150.0,3,0.003926821395888713
1.5850000000000002,0.004620820875237836,150.0,3,0.0038207036231196405
1.5950000000000002,0.00403189272447223,150.0,3,0.003695536702003068
1.6050000000000002,0.00403189272447223,150.0,3,0.003555753516768422
1.615,0.0035335689045936395,150.0,3,0.0034066807914414046
1.625,0.0031711515810455737,150.0,3,0.0032541114591017545
1.635,0.0031258494156020658,150.0,3,0.0031038758237690216
1.645,0.0031711515810455737,150.0,3,0.0029614401225946307
1.655,0.003216453746489082,150.0,3,0.002831557251709804
1.665,0.002219806106731902,150.0,3,0.0027179892241966175
1.675,0.002536921264836459,150.0,3,0.002623314810844434
1.685,0.0031258494156020658,150.0,3,0.002548829235945789
1.695,0.0032617559119325905,150.0,3,0.0024945362265384107
1.705,0.0025822234302799673,150.0,3,0.0024592265804730716
1.715,0.003397662408263115,150.0,3,0.0024406321049069823
1.725,0.003397662408263115,150.0,3,0.0024356395793973286
1.735,0.002763432092054,150.0,3,0.0024405465164880407
1.745,0.002491619099392951,150.0,3,0.0024513390226521825
1.7550000000000001,0.002718129926610492,150.0,3,0.0024639719954840282
1.7650000000000001,0.0028993385883845247,150.0,3,0.002474633126901134
1.7750000000000001,0.002763432092054,150.0,3,0.00247997453604646
1.7850000000000001,0.0031711515810455737,150.0,3,0.0024772990899069964
1.7950000000000002,0.002536921264836459,150.0,3,0.0024646923074658246
1.8050000000000002,0.002989942919271541,150.0,3,0.0024410948919445
1.8150000000000002,0.00226510827217541,150.0,3,0.0024063151073187503
1.8250000000000002,0.002355712603062426,150.0,3,0.0023609841436527186
1.8350000000000002,0.002310410437618918,150.0,3,0.002306461070795819
1.8450000000000002,0.00226510827217541,150.0,3,0.0022446967781477476
1.8550000000000002,0.00226510827217541,150.0,3,0.0021780683096953874
1.8650000000000002,0.00226510827217541,150.0,3,0.0021091961557335704
1.875,0.002310410437618918,150.0,3,0.002040757340476575
1.885,0.0019479931140708525,150.0,3,0.0019753065877419645
1.895,0.002083899610401377,150.0,3,0.0019151165437663047
1.905,0.0018573887831838359,150.0,3,0.001862046116740214
1.915,0.0021745039412883935,150.0,3,0.001817443617432787
1.925,0.0021745039412883935,150.0,3,0.0017820887341162476
1.935,0.002083899610401377,150.0,3,0.0017561746344803752
1.945,0.002219806106731902,150.0,3,0.0017393288383271762
1.955,0.0019479931140708525,150.0,3,0.0017306691114872589
1.965,0.0019026909486273445,150.0,3,0.0017288886307192397
1.975,0.001993295279514361,150.0,3,0.0017323631642575076
1.985,0.0016308779559662953,150.0,3,0.0017392720672734913
1.995,0.002038597444957869,150.0,3,0.001747724529501774
2.005,0.00226510827217541,150.0,3,0.0017558827181829613
2.015,0.0021745039412883935,150.0,3,0.0017620741824901289
2.025,0.0016761801214098034,150.0,3,0.00176488704549818
2.035,0.0018573887831838359,150.0,3,0.0017632430041983403
2.045,0.002083899610401377,150.0,3,0.0017564448707862556
2.055,0.0015855757905227869,150.0,3,0.001744197197591934
2.065,0.002219806106731902,150.0,3,0.001726600314068411
2.075,0.0017214822868533114,150.0,3,0.0017041197572431385
2.085,0.0015855757905227869,150.0,3,0.0016775345025366098
2.095,0.0014949714596357705,150.0,3,0.0016478685256291399
2.105,0.001993295279514361,150.0,3,0.0016163109971878142
2.115,0.0018573887831838359,150.0,3,0.001584130804711983
2.125,0.0009966476397571804,150.0,3,0.0015525911083819981
2.135,0.002491619099392951,150.0,3,0.001522869292946788
2.145,0.002038597444957869,150.0,3,0.0014959870184470662
2.155,0.0013137627978617376,150.0,3,0.001472754158948794
2.165,0.0015402736250792787,150.0,3,0.0014537293227256266
2.175,0.0019479931140708525,150.0,3,0.0014391984488385232
2.185,0.0021292017758448856,150.0,3,0.0014291717549095395
2.195,0.0014043671287487542,150.0,3,0.001423398146713185
2.205,0.0017214822868533114,150.0,3,0.0014213951614997049
2.2150000000000003,0.0016761801214098034,150.0,3,0.001422491661140575
2.225,0.0010419498052006886,150.0,3,0.001425879860690019
2.2350000000000003,0.0015402736250792787,150.0,3,0.0014306728984793413
2.245,0.0010419498052006886,150.0,3,0.0014359640337686915
2.255,0.0015855757905227869,150.0,3,0.0014408836888827395
2.265,0.0015855757905227869,150.0,3,0.0014446509111171403
2.275,0.0017214822868533114,150.0,3,0.0014466163792998844
2.285,0.0014043671287487542,150.0,3,0.0014462947749086911
2.295,0.0018573887831838359,150.0,3,0.0014433851261413447
2.305,0.0010872519706441968,150.0,3,0.0014377785608520623
2.315,0.0015855757905227869,150.0,3,0.0014295537173355858
2.325,0.0016308779559662953,150.0,3,0.0014189608112928631
2.335,0.0012684606324182294,150.0,3,0.0014063960006124952
2.345,0.0016308779559662953,150.0,3,0.0013923681935914189
2.355,0.0012684606324182294,150.0,3,0.001377460788173477
2.365,0.001359064963305246,150.0,3,0.0013622909982615862
2.375,0.001359064963305246,150.0,3,0.0013474694180162995
2.3850000000000002,0.001132554136087705,150.0,3,0.001333562306796309
2.395,0.001177856301531213,150.0,3,0.0013210587659217687
2.4050000000000002,0.001359064963305246,150.0,3,0.0013103445512803106
2.415,0.0014043671287487542,150.0,3,0.001301683755993029
2.4250000000000003,0.0007248346470961312,150.0,3,0.001295209041125646
2.435,0.0010872519706441968,150.0,3,0.001290920526738889
2.4450000000000003,0.0014043671287487542,150.0,3,0.0012886929158236987
2.455,0.0012231584669747215,150.0,3,0.0012882899415973157
2.4650000000000003,0.001177856301531213,150.0,3,0.0012893848305641717
2.475,0.0014496692941922623,150.0,3,0.0012915851792594812
2.4850000000000003,0.001132554136087705,150.0,3,0.0012944604637383564
2.495,0.001359064963305246,150.0,3,0.0012975703418548507
2.5050000000000003,0.0012684606324182294,150.0,3,0.00130049196577221
2.515,0.0012684606324182294,150.0,3,0.0013028446855825986
2.525,0.0010419498052006886,150.0,3,0.00130431077812501
2.535,0.0010872519706441968,150.0,3,0.001304651157274134
2.545,0.0010419498052006886,150.0,3,0.0013037153893496716
2.555,0.001132554136087705,150.0,3,0.0013014457247386062
2.565,0.0007701368125396393,150.0,3,0.0012978752394743988
2.575,0.0010419498052006886,150.0,3,0.001293120535285794
2.585,0.0014496692941922623,150.0,3,0.0012873697534854435
2.595,0.001132554136087705,150.0,3,0.001280866901083028
2.605,0.0014043671287487542,150.0,3,0.001273893655566807
2.615,0.0012684606324182294,150.0,3,0.0012667499019995475
2.625,0.000906043308870164,150.0,3,0.0012597342617811204
2.6350000000000002,0.0014496692941922623,150.0,3,0.00125312580099951
2.645,0.0012684606324182294,150.0,3,0.0012471679665270051
2.6550000000000002,0.0010872519706441968,150.0,3,0.0012420556023749459
2.665,0.001132554136087705,150.0,3,0.0012379256624408198
2.6750000000000003,0.0009966476397571804,150.0,3,0.0012348519754180802
2.685,0.000906043308870164,150.0,3,0.0012328441505407115
2.6950000000000003,0.0014496692941922623,150.0,3,0.0012318504556659362
2.705,0.0007701368125396393,150.0,3,0.0012317642670559553
2.7150000000000003,0.0008154389779831476,150.0,3,0.0012324334957998478
2.725,0.0010419498052006886,150.0,3,0.0012336722487804094
2.7350000000000003,0.000679532481652623,150.0,3,0.0012352738886487547
2.745,0.0009966476397571804,150.0,3,0.0012370246200063366
2.7550000000000003,0.001132554136087705,150.0,3,0.0012387167469223978
2.765,0.0008154389779831476,150.0,3,0.001240160815746544
2.775,0.0012684606324182294,150.0,3,0.0012411959697782248
2.785,0.0006342303162091147,150.0,3,0.0012416979893519358
2.795,0.0004983238198785902,150.0,3,0.001241584661373406
2.805,0.0010419498052006886,150.0,3,0.0012408183045959126
2.815,0.0006342303162091147,150.0,3,0.0012394054592250446
2.825,0.0009513454743136722,150.0,3,0.0012373939207338876
2.835,0.0008154389779831476,150.0,3,0.0012348674483192996
2.845,0.0014043671287487542,150.0,3,0.0012319386003157514
2.855,0.0008154389779831476,150.0,3,0.0012287402363835905
2.865,0.0005889281507656066,150.0,3,0.0012254162760923695
2.875,0.0005889281507656066,150.0,3,0.0012221123147885477
2.8850000000000002,0.0006342303162091147,150.0,3,0.0012189666719104445
2.895,0.0008154389779831476,150.0,3,0.0012161023878809042
2.9050000000000002,0.0007701368125396393,150.0,3,0.001213620598859549
2.915,0.000906043308870164,150.0,3,0.0012115956108274264
2.9250000000000003,0.0004983238198785902,150.0,3,0.001210071873434546
2.935,0.000906043308870164,150.0,3,0.0012090629278467208
2.9450000000000003,0.0007701368125396393,150.0,3,0.0012085522794078876
2.955,0.0003624173235480656,150.0,3,0.001208496032587106
2.9650000000000003,0.0008607411434266557,150.0,3,0.0012088270286727796
2.975,0.0007701368125396393,150.0,3,0.0012094601509258483
2.9850000000000003,0.0007248346470961312,150.0,3,0.0012102984107537251
2.995,0.0009966476397571804,150.0,3,0.0012112394035810744
3.0050000000000003,0.000453021654435082,150.0,3,0.0012121817244518719
3.015,0.0005889281507656066,150.0,3,0.0012130309593953701
3.025,0.0007248346470961312,150.0,3,0.001213704916228308
3.035,0.0007248346470961312,150.0,3,0.001214137823617645
3.045,0.0005889281507656066,150.0,3,0.0012142833049476813
3.055,0.000679532481652623,150.0,3,0.0012141160184090385
3.065,0.0007248346470961312,150.0,3,0.0012136319412262486
3.075,0.000679532481652623,150.0,3,0.001212847358761892
3.085,0.0008607411434266557,150.0,3,0.0012117966936063557
3.095,0.0009966476397571804,150.0,3,0.001210529371698354
3.105,0.0003624173235480656,150.0,3,0.0012091059690186687
3.115,0.000679532481652623,150.0,3,0.001207593911558901
3.125,0.000679532481652623,150.0,3,0.0012060630123429368
3.1350000000000002,0.000453021654435082,150.0,3,0.001204581122657393
3.145,0.0004983238198785902,150.0,3,0.0012032101517566503
3.1550000000000002,0.0005436259853220984,150.0,3,0.0012020026724713884
3.165,0.0008154389779831476,150.0,3,0.0012009992823933334
3.1750000000000003,0.0005889281507656066,150.0,3,0.0012002268351395868
3.185,0.000679532481652623,150.0,3,0.0011996975973648182
3.1950000000000003,0.0007701368125396393,150.0,3,0.0011994093284374687
3.205,0.0006342303162091147,150.0,3,0.001199346224551306
3.2150000000000003,0.0006342303162091147,150.0,3,0.0011994806206073769
3.225,0.0007248346470961312,150.0,3,0.0011997753039896747
3.2350000000000003,0.0007701368125396393,150.0,3,0.0012001862661848756
3.245,0.0007248346470961312,150.0,3,0.001200665702106536
3.2550000000000003,0.0006342303162091147,150.0,3,0.0012011650632342663
3.265,0.0005436259853220984,150.0,3,0.0012016379787694158
3.2750000000000004,0.000679532481652623,150.0,3,0.0012020428777599894
3.285,0.000906043308870164,150.0,3,0.0012023451728078924
3.295,0.0002718129926610492,150.0,3,0.0012025189003587945
3.305,0.0005436259853220984,150.0,3,0.0012025477512319644
3.315,0.0004983238198785902,150.0,3,0.001202425465406252
3.325,0.0004983238198785902,150.0,3,0.0012021556046208444
3.335,0.0003624173235480656,150.0,3,0.0012017507527549937
3.345,0.000679532481652623,150.0,3,0.0012012312252245474
3.355,0.0003624173235480656,150.0,3,0.0012006233932051987
3.365,0.0004077194889915738,150.0,3,0.0011999577452878048
3.375,0.000453021654435082,150.0,3,0.0011992668176442458
3.3850000000000002,0.000453021654435082,150.0,3,0.0011985831239182188
3.395,0.0003624173235480656,150.0,3,0.0011979372083393818
3.4050000000000002,0.000906043308870164,150.0,3,0.0011973559309179213
3.415,0.000453021654435082,150.0,3,0.0011968610732962027
3.4250000000000003,0.000453021654435082,150.0,3,0.0011964683294619959
3.435,0.0004077194889915738,150.0,3,0.0011961867187642024
3.4450000000000003,0.0004077194889915738,150.0,3,0.0011960184312593057
3.455,0.0002718129926610492,150.0,3,0.0011959590890322984
3.4650000000000003,0.0006342303162091147,150.0,3,0.0011959983832954895
3.475,0.0004983238198785902,150.0,3,0.0011961210270455794
3.4850000000000003,0.0004983238198785902,150.0,3,0.001196307947822565
3.495,0.0005889281507656066,150.0,3,0.0011965376352880551
3.5050000000000003,0.0003624173235480656,150.0,3,0.0011967875541891583
3.515,0.0008607411434266557,150.0,3,0.001197035534705878
3.5250000000000004,0.0005436259853220984,150.0,3,0.0011972610587753002
3.535,0.0008607411434266557,150.0,3,0.0011974463720416568
3.545,0.0005889281507656066,150.0,3,0.001197577365670282
3.555,0.00031711515810455736,150.0,3,0.0011976441893027526
3.565,0.0004983238198785902,150.0,3,0.0011976415747562532
3.575,0.0005436259853220984,150.0,3,0.0011975688685117085
3.585,0.0005436259853220984,150.0,3,0.0011974297884854925
3.595,0.0005436259853220984,150.0,3,0.0011972319360574648
3.605,0.0005436259853220984,150.0,3,0.0011969861070296073
3.615,0.0004983238198785902,150.0,3,0.0011967054545248196
3.625,0.0004077194889915738,150.0,3,0.001196404562451186
3.6350000000000002,0.0004983238198785902,150.0,3,0.0011960984899433286
3.645,0.0009513454743136722,150.0,3,0.0011958018452744286
3.6550000000000002,0.0004077194889915738,150.0,3,0.00119552794244872
3.665,0.0003624173235480656,150.0,3,0.0011952880855534938
3.6750000000000003,0.0005889281507656066,150.0,3,0.0011950910156289562
3.685,0.0004077194889915738,150.0,3,0.0011949425430514001
3.6950000000000003,0.0005436259853220984,150.0,3,0.0011948453760082958
3.705,0.0003624173235480656,150.0,3,0.001194799143352309
3.7150000000000003,0.000226510827217541,150.0,3,0.0011948005986791976
3.725,0.0005889281507656066,150.0,3,0.001194843982511408
3.7350000000000003,0.0003624173235480656,150.0,3,0.0011949215114878912
3.745,0.0004077194889915738,150.0,3,0.0011950239578151247
3.7550000000000003,0.00031711515810455736,150.0,3,0.0011951412791177682
3.765,0.0004077194889915738,150.0,3,0.001195263258270402
3.7750000000000004,0.00031711515810455736,150.0,3,0.0011953801146707373
3.785,0.000679532481652623,150.0,3,0.001195483052468335
3.795,0.0002718129926610492,150.0,3,0.0011955647171165943
3.805,0.000453021654435082,150.0,3,0.0011956195388107959
3.815,0.0003624173235480656,150.0,3,0.0011956439494009393
3.825,0.0002718129926610492,150.0,3,0.0011956364676966292
3.835,0.0004077194889915738,150.0,3,0.0011955976561985647
3.845,0.0004077194889915738,150.0,3,0.0011955299597278307
3.855,0.00031711515810455736,150.0,3,0.0011954374427802128
3.865,0.0003624173235480656,150.0,3,0.0011953254473973253
3.875,0.000453021654435082,150.0,3,0.0011952001967105693
3.8850000000000002,0.0005889281507656066,150.0,3,0.0011950683709771532
3.895,0.0001812086617740328,150.0,3,0.0011949366828963267
3.9050000000000002,0.000226510827217541,150.0,3,0.0011948114773756696
3.915,0.0004983238198785902,150.0,3,0.0011946983779065263
3.9250000000000003,0.0004983238198785902,150.0,3,0.0011946019975699253
3.935,0.0000906043308870164,150.0,3,0.0011945257277454994
3.9450000000000003,0.0002718129926610492,150.0,3,0.0011944716121803894
3.955,0.000226510827217541,150.0,3,0.0011944403085435466
3.9650000000000003,0.0004983238198785902,150.0,3,0.0011944311342788156
3.975,0.0004983238198785902,150.0,3,0.0011944421887792253
3.9850000000000003,0.0003624173235480656,150.0,3,0.0011944705398547906
3.995,0.0003624173235480656,150.0,3,0.0011945120830564521
0.205,0.16046225719203344,600.0,12,0.39326283820501884
0.215,0.1691172854684042,600.0,12,0.41168678954029736
0.22499999999999998,0.18072289156626506,600.0,12,0.4300314708655085
0.235,0.20098352594049668,600.0,12,0.44829100472795363
0.245,0.22158839439390215,600.0,12,0.4664624992660952
0.255,0.2441111384312761,600.0,12,0.4845427902991984
0.265,0.27046963363658716,600.0,12,0.5025284134307952
0.275,0.3141381853946398,600.0,12,0.5204155724804604
0.285,0.33607081386771576,600.0,12,0.5382001033081003
0.295,0.39065650356528153,600.0,12,0.5558774322347896
0.305,0.43594787312515365,600.0,12,0.5734425280979613
0.315,0.4994344725842144,600.0,12,0.5908898467720857
0.32499999999999996,0.5492992377673961,600.0,12,0.60821326672751
0.33499999999999996,0.5995082370297516,600.0,12,0.6254060138748583
0.345,0.634964347184657,600.0,12,0.6424605735303209
0.355,0.6654044750430292,600.0,12,0.6593685868114947
0.365,0.6790754856159331,600.0,12,0.6761207280978216
0.375,0.7036636341283502,600.0,12,0.6927065593145787
0.385,0.7356774034915171,600.0,12,0.7091143556562853
0.395,0.7467912466191295,600.0,12,0.7253308958589602
0.405,0.7655765920826162,600.0,12,0.7413412081262946
0.415,0.7950331940004918,600.0,12,0.7571282601205885
0.425,0.8030981067125645,600.0,12,0.7726725777677368
0.435,0.8110646668305876,600.0,12,0.7879517725900939
0.44499999999999995,0.8286697811654782,600.0,12,0.8029399502667786
0.45499999999999996,0.8412589132038357,600.0,12,0.8176069632134966
0.46499999999999997,0.864273420211458,600.0,12,0.831917455766043
0.475,0.8806983034177527,600.0,12,0.8458296298355649
0.485,0.8845340545856897,600.0,12,0.859293628141974
0.495,0.8941726088025571,600.0,12,0.8722493855214051
0.505,0.9135972461273666,600.0,12,0.8846237265747823
0.515,0.9306122448979592,600.0,12,0.8963263731448112
0.525,0.942512908777969,600.0,12,0.9072443374570432
0.535,0.9557413326776494,600.0,12,0.9172338598935372
0.545,0.9744775018441111,600.0,12,0.9261084950685718
0.555,0.9880993361199901,600.0,12,0.9336209339161837
0.565,1.0,600.0,12,0.9394341947378371
0.575,0.9892303909515613,600.0,12,0.9430738262316105
0.585,0.9516597000245882,600.0,12,0.9438440463377347
0.595,0.9427587902630932,600.0,12,0.9406702606175765
0.605,0.9072043275141382,600.0,12,0.9317803244065822
0.615,0.8672239980329481,600.0,12,0.9140406968699799
0.625,0.7927710843373493,600.0,12,0.8819851723847855
0.635,0.7128104253749693,600.0,12,0.8292461799587233
0.645,0.6278337841160561,600.0,12,0.7534759066695563
0.655,0.5671994098844357,600.0,12,0.6554492122465218
0.665,0.49692648143594786,600.0,12,0.5421357525386866
0.675,0.4184902876813376,600.0,12,0.4296678542164784
0.6849999999999999,0.35657732972707157,600.0,12,0.3369769520915597
0.695,0.30184411113843124,600.0,12,0.27420771808345584
0.705,0.24922547332185888,600.0,12,0.23846543124291633
0.715,0.2105237275633145,600.0,12,0.2197514154114351
0.725,0.18765674944676666,600.0,12,0.20832857921640868
0.735,0.17162527661667076,600.0,12,0.19791927928912448
0.745,0.17088763216129826,600.0,12,0.18563796870548255
0.755,0.16842881731005654,600.0,12,0.17089277775913517
0.765,0.15913449717236294,600.0,12,0.1543579316000185
0.775,0.152003934103762,600.0,12,0.13724989251707165
0.7849999999999999,0.15077452667814115,600.0,12,0.12085645562913748
0.7949999999999999,0.1315957708384559,600.0,12,0.10624479177686617
0.8049999999999999,0.12318662404720924,600.0,12,0.09410511773623806
0.815,0.10626997787066633,600.0,12,0.08470515869808141
0.825,0.09018932874354561,600.0,12,0.07793112797819597
0.835,0.07755102040816327,600.0,12,0.07338478276945194
0.845,0.06751905581509712,600.0,12,0.0705035870747276
0.855,0.06328989427096139,600.0,12,0.06867581316630438
0.865,0.05709368084583231,600.0,12,0.0673323586550552
0.875,0.054388984509466436,600.0,12,0.06600779954332493
0.885,0.05906073272682567,600.0,12,0.06437143143775918
0.895,0.05940496680599951,600.0,12,0.06223364541773877
0.905,0.05915908532087533,600.0,12,0.05953449542880744
0.9149999999999999,0.060880255716744526,600.0,12,0.0563209512035227
0.9249999999999999,0.05970002458814851,600.0,12,0.05271819862702612
0.9349999999999999,0.05547086304401278,600.0,12,0.04889913503283599
0.945,0.054388984509466436,600.0,12,0.04505519016555522
0.955,0.05266781411359724,600.0,12,0.041370801099822156
0.965,0.04804524219326285,600.0,12,0.0380031875443289
0.975,0.040865502827637075,600.0,12,0.03506841853407091
0.985,0.03329235308581264,600.0,12,0.03263409363868607
0.995,0.03112859601671994,600.0,12,0.030718306967787296
1.0050000000000001,0.027538726333907058,600.0,12,0.029293988047219274
1.0150000000000001,0.023260388492746496,600.0,12,0.02829729445464525
1.0250000000000001,0.023604622571920336,600.0,12,0.02763851646286083
1.0350000000000001,0.020850749938529627,600.0,12,0.027213951759787334
1.045,0.020309810671256454,600.0,12,0.02691738587196205
1.055,0.02016228178018195,600.0,12,0.02665011198296943
1.065,0.01967051880993361,600.0,12,0.026328775701646216
1.075,0.020899926235554464,600.0,12,0.025890678076548584
1.085,0.022276862552249813,600.0,12,0.025296473838803183
1.095,0.021785099582001474,600.0,12,0.02453044120377804
1.105,0.02257192033439882,600.0,12,0.023598670238168643
1.115,0.025719203343988195,600.0,12,0.022525624380660438
1.125,0.02208015736415048,600.0,12,0.021349583904224208
1.135,0.020211458077206788,600.0,12,0.020117490754533143
1.145,0.021490041799852474,600.0,12,0.018879689378406474
1.155,0.0186378165724121,600.0,12,0.017685004147850927
1.165,0.016867469879518072,600.0,12,0.016576516232809542
1.175,0.014949594295549545,600.0,12,0.01558830709174274
1.185,0.014113597246127367,600.0,12,0.014743329127735681
1.195,0.013228423899680354,600.0,12,0.014052454767723151
1.205,0.011556429800835996,600.0,12,0.013514652171927285
1.215,0.00988443570199164,600.0,12,0.013118147399425663
1.225,0.009343496434718466,600.0,12,0.0128423658729896
1.235,0.010425374969264814,600.0,12,0.012660404476609176
1.245,0.00963855421686747,600.0,12,0.012541770567136812
1.2550000000000001,0.010572903860339317,600.0,12,0.012455133634627507
1.2650000000000001,0.011261372018686992,600.0,12,0.012370865053696322
1.2750000000000001,0.011507253503811163,600.0,12,0.012263185696812229
1.2850000000000001,0.011408900909761495,600.0,12,0.012111794063896541
1.2950000000000002,0.01391689205802803,600.0,12,0.0119029033154474
1.3050000000000002,0.012785837226456848,600.0,12,0.01162966936010104
1.3150000000000002,0.013277600196705187,600.0,12,0.011292040253308832
1.3250000000000002,0.012785837226456848,600.0,12,0.010896097065487335
1.3350000000000002,0.012097369068109171,600.0,12,0.010452986542663273
1.3450000000000002,0.013130071305630686,600.0,12,0.009977565608758298
1.3550000000000002,0.012638308335382346,600.0,12,0.009486887008197751
1.365,0.010425374969264814,600.0,12,0.00899865466512243
1.375,0.010179493484140644,600.0,12,0.0085297676155432
1.385,0.009146791246619131,600.0,12,0.008095054048984697
1.395,0.0093926727317433,600.0,12,0.007706273846905134
1.405,0.00865502827637079,600.0,12,0.007371441088688575
1.415,0.007376444553725104,600.0,12,0.007094489542184905
1.425,0.007130563068600934,600.0,12,0.0068752763989000055
1.435,0.00816326530612245,600.0,12,0.006709894509486427
1.445,0.007228915662650602,600.0,12,0.006591242824996223
1.455,0.007622326038849275,600.0,12,0.006509789863895412
1.465,0.007376444553725104,600.0,12,0.006454456444299831
1.475,0.008458323088271453,600.0,12,0.006413541704730425
1.485,0.0070813867715761,600.0,12,0.006375620117903951
1.495,0.008015736415047946,600.0,12,0.006330345891462729
1.5050000000000001,0.006933857880501598,600.0,12,0.006269113668806481
1.5150000000000001,0.007573149741824441,600.0,12,0.006185539464858192
1.5250000000000001,0.00609786083107942,600.0,12,0.0060757419473988486
1.5350000000000001,0.0068846815834767644,600.0,12,0.0059384202401984235
1.5450000000000002,0.007130563068600934,600.0,12,0.005774739275348155
1.5550000000000002,0.00609786083107942,600.0,12,0.005588046463475219
