filename_neg,filename_pos,temperature,time,|bfield|,rotation.odd,rotation.even,transmission.odd,transmission.even
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,18.809400000000142,0.3,-0.005537057106952186,-0.005551964219386507,16.868099892887585,10342.731676323656
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,19.009500000000152,0.3,-0.005469494041343713,-0.00560987873185625,-310.37303802913084,10388.27554603445
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,19.209600000000158,0.3,-0.005556363068982094,-0.005632399332023244,-220.97210859682673,10354.539346248675
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,19.409700000000168,0.3,-0.005577271922204323,-0.005893002197913416,-315.433467996997,10405.14364592734
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,19.609799999999986,0.3,-0.005652076884799312,-0.005782807961743149,-95.30476439481481,10294.657591628926
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,19.809899999999992,0.3,-0.005628753363077416,-0.00592678900199887,12.651074919665916,10345.261891307588
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,20.009999999999998,0.3,-0.005607030624035355,-0.005750632061197466,137.47501412703423,10247.42691192884
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,20.210100000000008,0.3,-0.005526602680341073,-0.0057232897146760895,29.5191748125535,10125.976592700048
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,20.410200000000014,0.3,-0.005690687012406488,-0.005576900019398315,53.1345146625963,9938.740683888998
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,20.610300000000024,0.3,-0.005766292729005541,-0.005589767486737457,104.58221933590266,9646.079150747399
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,20.81040000000003,0.3,-0.005701947253451634,-0.005723289039952094,-120.60691423414573,9685.719185495684
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,21.010500000000036,0.3,-0.005535446625114914,-0.005672612882167888,78.43666450192723,9714.394955313594
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,21.210600000000046,0.3,-0.005428474196024189,-0.005615509303600497,78.43666450192723,9579.450156170493
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,21.410700000000052,0.3,-0.005432494707633659,-0.005476358443749103,90.24433442694863,9577.763346181204
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,21.61080000000006,0.3,-0.0053794048934357784,-0.005505310007000262,-79.28006949657174,9619.090190918778
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,21.810900000000068,0.3,-0.005371367243836818,-0.005540707714625485,-14.337884908954038,9493.422846716767
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,22.011000000000074,0.3,-0.005357693962063643,-0.005584945993404572,-296.8785581148213,9490.892631732833
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,22.211100000000084,0.3,-0.005363321413209409,-0.00536214175613788,11.8076699250214,9563.425461272249
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,22.41120000000009,0.3,-0.00528208354769877,-0.005364554990849056,29.5191748125535,9454.626216963123
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,22.6113000000001,0.3,-0.00517430398002817,-0.005274471746776085,-30.362579807198017,9254.739233232405
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,22.811400000000106,0.3,-0.005228191233648486,-0.005257576236220871,-52.29110966795179,9148.470203907214
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,23.01150000000011,0.3,-0.005278864186493712,-0.005285727914175108,-93.61795440552578,9344.983567659354
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,23.21160000000012,0.3,-0.005252326532677726,-0.0053138849055808105,-118.92010424485761,9358.478047573666
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,23.411700000000128,0.3,-0.005253932375787529,-0.005339622252397378,140.00522911096596,9497.639871689988
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,23.611800000000137,0.3,-0.005278863427429218,-0.005364553304039067,93.61795440552669,9429.324067123793
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,23.811900000000144,0.3,-0.005284499059603431,-0.005395926283029848,115.54648426627955,9549.087576363294
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,24.01200000000015,0.3,-0.005167059974529169,-0.005524616390732666,69.15920956083846,9679.815350533172
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,24.21210000000016,0.3,-0.005208085723683656,-0.005446598898513077,4.217024973221669,9614.873165945555
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,24.412200000000166,0.3,-0.005262783067801328,-0.00540799372169322,140.00522911096687,9824.881009612007
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,24.612299999999983,0.3,-0.005250712255517977,-0.0055760944579857806,55.66472964652894,9986.814768583727
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,24.812399999999993,0.3,-0.0053383901085462225,-0.005604249846921993,-31.205984801841623,9935.36706391042
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,25.0125,0.3,-0.0053705634788769226,-0.005676641827827305,48.07408469473012,10023.081183353435
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,25.21260000000001,0.3,-0.005294144239122184,-0.0056693952921133195,-19.398314876821132,9894.88362416749
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,25.412700000000015,0.3,-0.005256341983857228,-0.005811762898614285,32.04938979648614,10052.600358165988
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,25.61280000000002,0.3,-0.005284499903008426,-0.0057627054036958015,142.5354440948995,10259.234581853862
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,25.81290000000003,0.3,-0.005362515708418025,-0.005914719876525508,-167.83759393423134,10056.81738313921
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,26.013000000000037,0.3,-0.005471100727858511,-0.005788440220297385,-17.7115048875321,9893.196814178202
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,26.213100000000047,0.3,-0.005402733475587642,-0.005821418198992975,-147.5958740627657,10119.229352742896
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,26.413200000000053,0.3,-0.005364121551527828,-0.005848762232324339,36.26641476970872,10098.987632871429
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,26.61330000000006,0.3,-0.005526595933101116,-0.006006410650518273,-137.47501412703332,10142.844692592938
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,26.81340000000007,0.3,-0.0054421424173673955,-0.006050650616107348,-6.747239957155216,10072.842078037454
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,27.013500000000075,0.3,-0.005455819072760549,-0.006083631125017923,-235.30999350578168,10018.020753385568
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,27.213600000000085,0.3,-0.005381820405340441,-0.005877720542815455,-59.88175461975061,10026.454803332013
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,27.41370000000009,0.3,-0.005311038484569906,-0.0059790674605919025,-224.3457285754048,10044.166308219545
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,27.613800000000097,0.3,-0.005444557085867062,-0.005916327406445301,-278.3236482326447,9708.491120351082
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,27.813900000000107,0.3,-0.005408366577546872,-0.005910701895131023,15.181289903598554,9828.254629590585
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,28.014000000000113,0.3,-0.00551855575328717,-0.005934023730042929,-93.61795440552578,9768.372874970832
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,28.214100000000123,0.3,-0.005438123592567915,-0.005882547349599805,-123.13712921807928,9808.012909719118
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,28.41420000000013,0.3,-0.005365729924852615,-0.005882543132574831,-104.58221933590266,9727.046030233258
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,28.614300000000135,0.3,-0.005427664527229329,-0.005719264986041647,0.8434049946445157,9840.905704510249
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,28.814400000000145,0.3,-0.00540193224084273,-0.005693532699655048,-65.78558958226222,9635.958290811664
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,29.01450000000015,0.3,-0.00523945195543448,-0.005740179743098838,-208.32103367716172,9557.521626309739
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,29.21460000000016,0.3,-0.005228189968540993,-0.005743395646343418,-20.24171987146474,9554.991411325806
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,29.414700000000167,0.3,-0.005257149965842097,-0.005822222807357866,-269.88959828620045,9502.700301657853
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,29.614799999999985,0.3,-0.005238648190474584,-0.00561389924346572,-60.725159614396034,9441.975142043459
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,29.81489999999999,0.3,-0.005349642817984768,-0.00592919523644859,-409.8948273971673,9565.112271261538
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,30.015,0.3,-0.005276452975954524,-0.0061439590408798395,-271.5764082754895,9522.942021529318
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,30.215100000000007,0.3,-0.005111562239071579,-0.0061656733458719535,-87.71411944301508,9708.491120351082
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,30.415200000000016,0.3,-0.0051574088911754525,-0.005931612435163241,-63.25537459832867,9780.180544895855
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,30.615300000000023,0.3,-0.005045610498705373,-0.005848769822969292,-163.62056896100967,9870.424879322803
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,30.81540000000003,0.3,-0.005091457150809247,-0.005790052810647144,-58.19494463046249,9790.301404831587
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,31.01550000000004,0.3,-0.005142932687847377,-0.005905875088346673,5.060429967866185,9627.524240865223
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,31.215600000000045,0.3,-0.005301383184191217,-0.00599514950702978,-153.4997090252773,9883.919359237112
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,31.415700000000054,0.3,-0.00528529607732337,-0.006159237322357822,-121.45031922879116,9804.639289740542
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,31.61580000000006,0.3,-0.005250713098922971,-0.006113393200468933,-80.96687948585986,9850.183159451339
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,31.815900000000067,0.3,-0.005034348511811887,-0.006009634987812798,-302.782393077332,9835.845274542384
17h49m50s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.958_Tem=30.0_Mag=-0.3.txt,18h06m27s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.000-30.921_Tem=30.0_Mag=0.3.txt,30.0,32.016000000000076,0.3,-0.0050246974284581716,-0.006014461794597147,41.3268447375749,9768.372874970832
17h44m19s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.002-30.968_Tem=30.0_Mag=-0.5.txt,18h11m59s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.936_Tem=30.0_Mag=0.5.txt,30.0,-7.603799999999909,0.5,-0.0009739363852579257,-0.0004867616889410625,35.82123048617278,256.8150820489595
17h44m19s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.002-30.968_Tem=30.0_Mag=-0.5.txt,18h11m59s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.936_Tem=30.0_Mag=0.5.txt,30.0,-7.403699999999901,0.5,-0.0003674637171506423,0.00003252280989937754,8.779782690508625,260.24776087329144
17h44m19s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.002-30.968_Tem=30.0_Mag=-0.5.txt,18h11m59s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.936_Tem=30.0_Mag=0.5.txt,30.0,-7.203599999999894,0.5,-0.00033316270082110413,0.00020729261987675337,96.26296628431689,24.36660088825213
17h44m19s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.002-30.968_Tem=30.0_Mag=-0.5.txt,18h11m59s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___30.001-30.936_Tem=30.0_Mag=0.5.txt,30.0,-7.003499999999886,0.5,-0.00028431938746587243,-0.00004740566818336878,-97.38634735050371,116.83547607450609
