sample,time,X
SRO/STO,3.7693435042986474,-0.010901826696572962
SRO/STO,3.969481961417546,-0.010867524493805488
SRO/STO,4.169620418536446,-0.010745424849729537
SRO/STO,4.369758875655345,-0.010878026765950458
SRO/STO,4.569897332774243,-0.01088752673825776
SRO/STO,4.770035789893142,-0.010666322777796451
SRO/STO,4.970174247012041,-0.0107950247051445
SRO/STO,5.17031270413075,-0.010851324541028827
SRO/STO,5.370451161249649,-0.011052526257279316
SRO/STO,5.570589618368548,-0.01118602586812403
SRO/STO,5.770728075487447,-0.011380625300860968
SRO/STO,5.970866532606346,-0.011429225159190953
SRO/STO,6.171004989725245,-0.011305225520653541
SRO/STO,6.371143446844143,-0.01120222582090069
SRO/STO,6.571281903963042,-0.011352025384230564
SRO/STO,6.771420361081941,-0.011462627364823402
SRO/STO,6.9715588182008394,-0.011366327645539912
SRO/STO,7.1716972753197386,-0.011458827375900482
SRO/STO,7.371835732438638,-0.011816428636241707
SRO/STO,7.571974189557536,-0.012083427857931133
SRO/STO,7.772112646676435,-0.012230327429714567
SRO/STO,7.972251103795333,-0.012305629512966187
SRO/STO,8.172389560914233,-0.012465931348199578
SRO/STO,8.372528018033131,-0.012396229248865296
SRO/STO,8.57266647515203,-0.01225222736587561
SRO/STO,8.77280493227093,-0.01215402765213066
SRO/STO,8.972943389389828,-0.012085327852392594
SRO/STO,9.173081846508728,-0.011990928127570563
SRO/STO,9.373220303627626,-0.012009028074808687
SRO/STO,9.573358760746524,-0.011960428216478702
SRO/STO,9.773497217865424,-0.012132127715969618
SRO/STO,9.973635674984322,-0.012141627688276918
SRO/STO,10.173774132103032,-0.012140727690900436
SRO/STO,10.37391258922193,-0.012185527560307503
SRO/STO,10.574051046340829,-0.012012928063440106
SRO/STO,10.774189503459729,-0.011802128677926505
SRO/STO,10.974327960578627,-0.011813528644695268
SRO/STO,11.174466417697525,-0.011883228441518312
SRO/STO,11.374604874816425,-0.011880328449971873
SRO/STO,11.574743331935323,-0.011924228322002456
SRO/STO,11.774881789054222,-0.011813526341942578
SRO/STO,11.975020246173122,-0.011606626945060396
SRO/STO,12.17515870329202,-0.011582824711443746
SRO/STO,12.375297160410918,-0.011530327167476487
SRO/STO,12.575435617529818,-0.011448327406508202
SRO/STO,12.775574074648716,-0.011598026970129575
SRO/STO,12.975712531767615,-0.011610426933983318
SRO/STO,13.175850988886515,-0.011682926722644303
SRO/STO,13.375989446005413,-0.011852628530717951
SRO/STO,13.576127903124311,-0.011768728775288203
SRO/STO,13.776266360243211,-0.01154462712579169
SRO/STO,13.97640481736211,-0.011704828961558037
SRO/STO,14.17654327448101,-0.011766828780826742
SRO/STO,14.376681731599907,-0.011703928964181555
SRO/STO,14.576820188718806,-0.011659026792313303
SRO/STO,14.776958645837706,-0.011695328989250735
SRO/STO,14.977097102956604,-0.011720128916958216
SRO/STO,15.177235560075314,-0.011782128736226924
SRO/STO,15.377374017194212,-0.011802128677926505
SRO/STO,15.57751247431311,-0.011520827195169187
SRO/STO,15.77765093143201,-0.011530327167476487
SRO/STO,15.977789388550908,-0.011758226503143232
SRO/STO,16.177927845669807,-0.011766828780826742
SRO/STO,16.378066302788703,-0.011652429114305128
SRO/STO,16.578204759907603,-0.011664826775406182
SRO/STO,16.778343217026503,-0.011651426814467462
SRO/STO,16.9784816741454,-0.011695326686498045
SRO/STO,17.1786201312643,-0.01162852688122144
SRO/STO,17.3787585883832,-0.01150172494785194
SRO/STO,17.578897045502096,-0.011507427234230467
SRO/STO,17.779035502620996,-0.011488327289907367
SRO/STO,17.979173959739896,-0.011573227042422092
SRO/STO,18.179312416858792,-0.011499827256384626
SRO/STO,18.379450873977692,-0.011403527537101135
SRO/STO,18.579589331096592,-0.011363427653993473
SRO/STO,18.77972778821549,-0.01145022740096966
SRO/STO,18.97986624533439,-0.011348225395307644
SRO/STO,19.18000470245329,-0.011317625484507283
SRO/STO,19.380143159572185,-0.011233725729077534
SRO/STO,19.580281616691085,-0.011116426071009483
SRO/STO,19.780420073809985,-0.011008626385248733
SRO/STO,19.98055853092888,-0.011244225698469815
SRO/STO,20.180696988047593,-0.011239425712461915
SRO/STO,20.38083544516649,-0.011172725906893806
SRO/STO,20.58097390228539,-0.011277625601108118
SRO/STO,20.78111235940429,-0.011226125751231693
SRO/STO,20.981250816523186,-0.011289025567876879
SRO/STO,21.181389273642086,-0.011146925982101347
SRO/STO,21.381527730760986,-0.011148825976562806
SRO/STO,21.581666187879883,-0.011067826212679497
SRO/STO,21.781804644998783,-0.011002926401864352
SRO/STO,21.981943102117683,-0.011019126354641013
SRO/STO,22.182081559236583,-0.011146925982101347
SRO/STO,22.38222001635548,-0.0110868261572941
SRO/STO,22.58235847347438,-0.011048726268356396
SRO/STO,22.78249693059328,-0.011009626382333711
SRO/STO,22.982635387712175,-0.011021026349102474
SRO/STO,23.182773844831075,-0.010984826454626229
SRO/STO,23.382912301949975,-0.010888526735342739
SRO/STO,23.583050759068872,-0.010798824694067422
SRO/STO,23.783189216187772,-0.010812224655006142
SRO/STO,23.983327673306672,-0.010810324660544683
SRO/STO,24.18346613042557,-0.01076162710525889
SRO/STO,24.38360458754447,-0.01077592706357409
SRO/STO,24.58374304466337,-0.010711124949714752
SRO/STO,24.783881501782265,-0.010695824994314573
SRO/STO,24.984019958901165,-0.010606222952989205
SRO/STO,25.184158416019873,-0.010626225197200025
SRO/STO,25.384296873138773,-0.010685325024922292
SRO/STO,25.584435330257673,-0.010702524974783934
SRO/STO,25.78457378737657,-0.010585225316715881
SRO/STO,25.98471224449547,-0.010510823231082196
SRO/STO,26.18485070161437,-0.01055952308912068
SRO/STO,26.384989158733266,-0.010569023061427981
SRO/STO,26.585127615852166,-0.010614822927920025
SRO/STO,26.785266072971066,-0.010806524671621761
SRO/STO,26.985404530089962,-0.011114526076548023
SRO/STO,27.185542987208862,-0.011105026104240719
SRO/STO,27.385681444327762,-0.011047726271271416
SRO/STO,27.58581990144666,-0.011101126115609301
SRO/STO,27.78595835856556,-0.010912324363212553
SRO/STO,27.98609681568446,-0.01089612671318858
SRO/STO,28.186235272803355,-0.010971426493687509
SRO/STO,28.386373729922255,-0.011004826396325811
SRO/STO,28.586512187041155,-0.011106926098702181
SRO/STO,28.78665064416005,-0.011180325884739648
SRO/STO,28.98678910127895,-0.011134526018247604
SRO/STO,29.18692755839785,-0.011030626321118274
SRO/STO,29.387066015516748,-0.010875124471651329
SRO/STO,29.587204472635648,-0.010912324363212553
SRO/STO,29.787342929754548,-0.011076423884857628
SRO/STO,29.987481386873444,-0.011237525718000454
SRO/STO,30.187619843992156,-0.011264225640169396
SRO/STO,30.387758301111052,-0.011166025926424447
SRO/STO,30.587896758229952,-0.011298625539892679
SRO/STO,30.788035215348852,-0.011364425348084307
SRO/STO,30.98817367246775,-0.011304325523277061
SRO/STO,31.18831212958665,-0.011343425409299744
SRO/STO,31.38845058670555,-0.011228925743069634
SRO/STO,31.58858904382445,-0.011226125751231693
SRO/STO,31.788727500943345,-0.011227025748608174
SRO/STO,31.98886595806224,-0.011184125873662569
SRO/STO,32.189004415181145,-0.011372925323306629
SRO/STO,32.38914287230004,-0.011365325345460787
SRO/STO,32.58928132941894,-0.011369125334383709
SRO/STO,32.78941978653784,-0.011248025687392735
SRO/STO,32.98955824365674,-0.011131726026409664
SRO/STO,33.189696700775634,-0.011148825976562806
SRO/STO,33.38983515789454,-0.011166025926424447
SRO/STO,33.589973615013434,-0.011096426129309899
SRO/STO,33.79011207213233,-0.011069726207140957
SRO/STO,33.990250529251234,-0.011071626201602418
SRO/STO,34.19038898637013,-0.011066826215594518
SRO/STO,34.39052744348903,-0.011184125873662569
SRO/STO,34.59066590060793,-0.011080223873780548
SRO/STO,34.79080435772683,-0.011051621654638908
SRO/STO,34.990942814845724,-0.011226125751231693
SRO/STO,35.191081271964435,-0.011288125570500398
SRO/STO,35.39121972908333,-0.0113024255288156
SRO/STO,35.591358186202235,-0.011223225759685252
SRO/STO,35.79149664332113,-0.011352025384230564
SRO/STO,35.99163510044003,-0.011236625720623974
SRO/STO,36.19177355755893,-0.011212725790292971
SRO/STO,36.39191201467783,-0.011047726271271416
SRO/STO,36.59205047179673,-0.01089232442151297
SRO/STO,36.79218892891563,-0.011041123987757865
SRO/STO,36.992327386034525,-0.011243225701384836
SRO/STO,37.19246584315343,-0.011137426009794043
SRO/STO,37.392604300272325,-0.010971424190934819
SRO/STO,37.59274275739122,-0.011105023801488029
SRO/STO,37.792881214510125,-0.01129382555388478
SRO/STO,37.99301967162902,-0.011248025687392735
SRO/STO,38.19315812874792,-0.01110022381548013
SRO/STO,38.39329658586682,-0.01108682385454141
SRO/STO,38.59343504298572,-0.011285225578953959
SRO/STO,38.793573500104614,-0.011330025448361024
SRO/STO,38.99371195722352,-0.011423525175806573
SRO/STO,39.193850414342414,-0.011328125453899563
SRO/STO,39.39398887146131,-0.011204125815362152
SRO/STO,39.594127328580214,-0.01130052553435414
SRO/STO,39.79426578569911,-0.011184125873662569
SRO/STO,39.99440424281801,-0.011101123812856611
SRO/STO,40.19454269993672,-0.011054423948988087
SRO/STO,40.394681157055615,-0.011060126235125159
SRO/STO,40.59481961417452,-0.011002924099111662
SRO/STO,40.794958071293415,-0.011042023985134345
SRO/STO,40.99509652841231,-0.01097812417140418
SRO/STO,41.195234985531215,-0.011105026104240719
SRO/STO,41.39537344265011,-0.011124026048855325
SRO/STO,41.59551189976901,-0.010937124290920036
SRO/STO,41.79565035688791,-0.010799822388641165
SRO/STO,41.99578881400681,-0.010932322002400898
SRO/STO,42.195927271125704,-0.01089322441888945
SRO/STO,42.39606572824461,-0.010809322360948465
SRO/STO,42.596204185363504,-0.010790322416333861
SRO/STO,42.7963426424824,-0.010796022399718243
SRO/STO,42.996481099601304,-0.010911424365836073
SRO/STO,43.1966195567202,-0.010916124352135475
SRO/STO,43.3967580138391,-0.010837922277578868
SRO/STO,43.596896470958,-0.01075882250815702
SRO/STO,43.7970349280769,-0.010718722625049356
SRO/STO,43.997173385195794,-0.010638622858542529
SRO/STO,44.1973118423147,-0.010507020939406586
SRO/STO,44.397450299433594,-0.01046222106999952
SRO/STO,44.59758875655249,-0.010558520789283012
SRO/STO,44.79772721367139,-0.010590020697459852
SRO/STO,44.99786567079029,-0.010628122889150248
SRO/STO,45.198004127909,-0.010738822566457437
SRO/STO,45.3981425850279,-0.010673922755642292
SRO/STO,45.598281042146795,-0.010669122769634392
SRO/STO,45.7984194992657,-0.010283921589747742
SRO/STO,45.998557956384595,-0.010464123367213671
SRO/STO,46.19869641350349,-0.010528023180943837
SRO/STO,46.398834870622395,-0.010675825052614989
SRO/STO,46.59897332774129,-0.01069302500247663
SRO/STO,46.79911178486019,-0.010528923178320318
SRO/STO,46.99925024197909,-0.01045072340627495
SRO/STO,47.19938869909799,-0.010604322958527744
SRO/STO,47.399527156216884,-0.01064622283638837
SRO/STO,47.59966561333579,-0.010406923533952867
SRO/STO,47.799804070454684,-0.010304823831576496
SRO/STO,47.99994252757358,-0.010308621517746728
SRO/STO,48.200080984692484,-0.010370621337015433
SRO/STO,48.40021944181138,-0.01035062139531585
SRO/STO,48.60035789893028,-0.010265721642801123
SRO/STO,48.80049635604918,-0.01035062139531585
SRO/STO,49.00063481316808,-0.010474621033853262
SRO/STO,49.20077327028697,-0.010577620733606113
SRO/STO,49.40091172740588,-0.010496520970014304
SRO/STO,49.60105018452477,-0.010408821225661636
SRO/STO,49.80118864164367,-0.010594722986511944
SRO/STO,50.00132709876257,-0.010670122766719373
SRO/STO,50.20146555588128,-0.010570023058512961
SRO/STO,50.40160401300018,-0.010480321017237644
SRO/STO,50.60174247011908,-0.010463121067376003
SRO/STO,50.801880927237974,-0.010504120947860147
SRO/STO,51.00201938435688,-0.010638622858542529
SRO/STO,51.202157841475774,-0.01083982227204033
SRO/STO,51.40229629859467,-0.010899022099471092
SRO/STO,51.602434755713574,-0.010816022341417826
SRO/STO,51.80257321283247,-0.010690122708418954
SRO/STO,52.00271166995137,-0.010725422605518717
SRO/STO,52.20285012707027,-0.010753122524772639
SRO/STO,52.40298858418917,-0.010785522430325963
SRO/STO,52.60312704130806,-0.010832222294194489
SRO/STO,52.80326549842697,-0.010878922158063012
SRO/STO,53.00340395554586,-0.01097812417140418
SRO/STO,53.20354241266476,-0.011038223996211426
SRO/STO,53.40368086978366,-0.010996226421394991
SRO/STO,53.60381932690256,-0.010927624318612734
SRO/STO,53.803957784021456,-0.010905624382743192
SRO/STO,54.00409624114036,-0.010821722324802208
SRO/STO,54.204234698259256,-0.010932324304912136
SRO/STO,54.40437315537815,-0.010983824154788562
SRO/STO,54.604511612497056,-0.010927624318612734
SRO/STO,54.80465006961595,-0.010838924577175084
SRO/STO,55.00478852673485,-0.01074732254167976
SRO/STO,55.20492698385356,-0.010669122769634392
SRO/STO,55.40506544097246,-0.010598622975143364
SRO/STO,55.60520389809136,-0.010560423086497161
SRO/STO,55.80534235521026,-0.0105728230503509
SRO/STO,56.005480812329154,-0.010625322897312306
SRO/STO,56.20561926944806,-0.010720622619510817
SRO/STO,56.405757726566954,-0.010740722560918898
SRO/STO,56.60589618368585,-0.0107759247608214
SRO/STO,56.806034640804754,-0.010764524794052639
SRO/STO,57.00617309792365,-0.010818924635475503
SRO/STO,57.206311555042554,-0.010843724563182985
SRO/STO,57.40645001216145,-0.010686322719496034
SRO/STO,57.60658846928035,-0.010734922577826017
SRO/STO,57.80672692639925,-0.01064242284746545
SRO/STO,58.00686538351815,-0.010714922636126436
SRO/STO,58.20700384063704,-0.010772122469387243
SRO/STO,58.40714229775595,-0.010810322358033446
SRO/STO,58.60728075487484,-0.010720622619510817
SRO/STO,58.80741921199374,-0.010812222352494905
SRO/STO,59.00755766911264,-0.010828422305271567
SRO/STO,59.20769612623154,-0.010851324541028827
SRO/STO,59.407834583350436,-0.010761622499994962
SRO/STO,59.60797304046934,-0.010825524616236365
SRO/STO,59.808111497588236,-0.010838922274663846
SRO/STO,60.00824995470713,-0.010832222294194489
SRO/STO,60.208388411825844,-0.01064622283638837
SRO/STO,60.40852686894474,-0.010637722861166049
SRO/STO,60.608665326063644,-0.010530923172490277
SRO/STO,60.80880378318254,-0.010616722922381486
SRO/STO,61.00894224030144,-0.010652922816857731
SRO/STO,61.20908069742034,-0.010607122950365687
SRO/STO,61.40921915453924,-0.010758824810668257
SRO/STO,61.60935761165813,-0.010640522853003988
SRO/STO,61.80949606877704,-0.01065962279732709
SRO/STO,62.00963452589593,-0.010669122769634392
SRO/STO,62.20977298301483,-0.010671022764095853
SRO/STO,62.40991144013373,-0.010698722683349775
SRO/STO,62.61004989725263,-0.010507023242159276
SRO/STO,62.810188354371526,-0.01054322313663552
SRO/STO,63.01032681149043,-0.010528923178320318
SRO/STO,63.210465268609326,-0.010491823286467594
SRO/STO,63.41060372572822,-0.01066442278333499
SRO/STO,63.610742182847126,-0.010750224835737437
SRO/STO,63.81088063996602,-0.010588123005751083
SRO/STO,64.01101909708493,-0.010611022938997105
SRO/STO,64.21115755420382,-0.010564223075420081
SRO/STO,64.41129601132272,-0.01044882341181349
SRO/STO,64.61143446844163,-0.010469823350598052
SRO/STO,64.81157292556053,-0.010528923178320318
SRO/STO,65.01171138267942,-0.010418323500721628
SRO/STO,65.21184983979813,-0.010295321556516504
SRO/STO,65.41198829691703,-0.010360121367623152
SRO/STO,65.61212675403593,-0.010338221431462109
SRO/STO,65.81226521115482,-0.010351621392400829
SRO/STO,66.01240366827372,-0.01025912166204026
SRO/STO,66.21254212539263,-0.010167521929056173
SRO/STO,66.41268058251153,-0.01023902172063218
SRO/STO,66.61281903963042,-0.010358223675914381
SRO/STO,66.81295749674932,-0.01045742338674431
SRO/STO,67.01309595386822,-0.010398323559022045
SRO/STO,67.21323441098713,-0.010400223553483506
SRO/STO,67.41337286810602,-0.01015132197627951
SRO/STO,67.61351132522492,-0.010075022198695603
SRO/STO,67.81364978234382,-0.010091222151472266
SRO/STO,68.01378823946271,-0.01003302232112648
SRO/STO,68.21392669658161,-0.009979622476788595
SRO/STO,68.41406515370052,-0.010078822187618524
SRO/STO,68.61420361081942,-0.010065522226388303
SRO/STO,68.81434206793831,-0.010036822310049402
SRO/STO,69.01448052505721,-0.010095022140395187
SRO/STO,69.2146189821761,-0.010203721823532417
SRO/STO,69.414757439295,-0.010307721520370246
SRO/STO,69.61489589641391,-0.010170421920602612
SRO/STO,69.81503435353281,-0.009881422763043643
SRO/STO,70.0151728106517,-0.009878520468744514
SRO/STO,70.21531126777042,-0.010094122143018705
SRO/STO,70.41544972488931,-0.010034922315587941
SRO/STO,70.61558818200821,-0.010068322218226242
SRO/STO,70.8157266391271,-0.010177021901363473
SRO/STO,71.015865096246,-0.010125522051487049
SRO/STO,71.21600355336491,-0.010220921773394058
SRO/STO,71.41614201048381,-0.010179921892909912
SRO/STO,71.6162804676027,-0.010082622176541444
SRO/STO,71.8164189247216,-0.010096922134856646
SRO/STO,72.0165573818405,-0.009928118021406786
SRO/STO,72.2166958389594,-0.0099462202713976
SRO/STO,72.4168342960783,-0.009988222451719415
SRO/STO,72.6169727531972,-0.01013702201796431
SRO/STO,72.8171112103161,-0.010398321256269355
SRO/STO,73.017249667435,-0.01044982110614578
SRO/STO,73.21738812455389,-0.010387821286877074
SRO/STO,73.41752658167279,-0.010412621214584557
SRO/STO,73.6176650387917,-0.010323021475770426
SRO/STO,73.8178034959106,-0.010274321617731943
SRO/STO,74.01794195302949,-0.01014272200134869
SRO/STO,74.21808041014839,-0.0102381217232557
SRO/STO,74.41821886726729,-0.010403123545029945
SRO/STO,74.61835732438618,-0.010383021300869174
SRO/STO,74.81849578150509,-0.010397321259184376
SRO/STO,75.01863423862399,-0.010446023419975548
SRO/STO,75.2187726957427,-0.010431723461660347
SRO/STO,75.4189111528616,-0.010425023481190988
SRO/STO,75.6190496099805,-0.01046702335876011
SRO/STO,75.81918806709939,-0.010676822747188732
SRO/STO,76.01932652421829,-0.010692022702880414
SRO/STO,76.21946498133718,-0.010446021117222858
SRO/STO,76.4196034384561,-0.010443123428429108
SRO/STO,76.61974189557499,-0.010531820867114069
SRO/STO,76.81988035269389,-0.010510823231082196
SRO/STO,77.02001880981278,-0.010477423328443893
SRO/STO,77.22015726693168,-0.010529923175405298
SRO/STO,77.42029572405058,-0.010650122825019788
SRO/STO,77.62043418116949,-0.010764522491541402
SRO/STO,77.82057263828838,-0.01076552248862638
SRO/STO,78.02071109540728,-0.010776924757906379
SRO/STO,78.22084955252618,-0.010801724685613861
SRO/STO,78.42098800964507,-0.010734924880337254
SRO/STO,78.62112646676397,-0.010582423022366701
SRO/STO,78.82126492388288,-0.010389721281338535
SRO/STO,79.02140338100178,-0.010288621576047145
SRO/STO,79.22154183812067,-0.010199921834609497
SRO/STO,79.42168029523957,-0.0102333217372478
SRO/STO,79.62181875235846,-0.010147521987356588
SRO/STO,79.82195720947736,-0.010140822006887231
SRO/STO,80.02209566659627,-0.010236221728794239
SRO/STO,80.22223412371497,-0.010247621695563
SRO/STO,80.42237258083388,-0.010217121784471138
SRO/STO,80.62251103795278,-0.010304823831576496
SRO/STO,80.82264949507167,-0.01046222337275221
SRO/STO,81.02278795219057,-0.010510823231082196
SRO/STO,81.22292640930947,-0.010603322961442766
SRO/STO,81.42306486642836,-0.010628122889150248
SRO/STO,81.62320332354727,-0.01044692111459934
SRO/STO,81.82334178066617,-0.01036972133963895
SRO/STO,82.02348023778507,-0.010277221609278384
SRO/STO,82.22361869490396,-0.01044032113383848
SRO/STO,82.42375715202286,-0.0105728230503509
SRO/STO,82.62389560914175,-0.010442221128299938
SRO/STO,82.82403406626067,-0.010282921592662763
SRO/STO,83.02417252337956,-0.01024382170664008
SRO/STO,83.22431098049846,-0.010338223734214799
SRO/STO,83.42444943761735,-0.010293421562055045
SRO/STO,83.62458789473625,-0.010295321556516504
SRO/STO,83.82472635185515,-0.010334423745291877
SRO/STO,84.02486480897406,-0.01014562199289513
SRO/STO,84.22500326609295,-0.010066422223764783
SRO/STO,84.42514172321185,-0.010038822304219359
SRO/STO,84.62528018033075,-0.010098822129318107
SRO/STO,84.82541863744964,-0.010096922134856646
SRO/STO,85.02555709456854,-0.010247621695563
SRO/STO,85.22569555168725,-0.010297221550977965
SRO/STO,85.42583400880615,-0.01024092171509364
SRO/STO,85.62597246592506,-0.010298221548062944
SRO/STO,85.82611092304396,-0.010252421681570902
SRO/STO,86.02624938016285,-0.010140822006887231
SRO/STO,86.22638783728175,-0.010116022079179748
SRO/STO,86.42652629440065,-0.009900520404614055
SRO/STO,86.62666475151954,-0.009912922671220487
SRO/STO,86.82680320863845,-0.010080722182079985
SRO/STO,87.02694166575735,-0.010019722359896257
SRO/STO,87.22708012287625,-0.010016822368349818
SRO/STO,87.42721857999514,-0.009966322515558372
SRO/STO,87.62735703711404,-0.010006320096204845
SRO/STO,87.82749549423295,-0.009775518466238971
SRO/STO,88.02763395135185,-0.009746020854984778
SRO/STO,88.22777240847074,-0.009815620652099327
SRO/STO,88.42791086558964,-0.00986142051859137
SRO/STO,88.62804932270853,-0.009797520704861203
SRO/STO,88.82818777982743,-0.009709718658047347
SRO/STO,89.02832623694634,-0.009799420699322665
SRO/STO,89.22846469406524,-0.009659218805255899
SRO/STO,89.42860315118413,-0.009530419180710589
SRO/STO,89.62874160830303,-0.009540019152726387
SRO/STO,89.82888006542193,-0.009721218624524606
SRO/STO,90.02901852254082,-0.009596318988610712
SRO/STO,90.22915697965954,-0.009483719316842063
SRO/STO,90.42929543677843,-0.009378819622627753
SRO/STO,90.62943389389734,-0.009435119458512078
SRO/STO,90.82957235101624,-0.009559119097049488
SRO/STO,91.02971080813514,-0.009725018613447526
SRO/STO,91.22984926525403,-0.00966111879971736
SRO/STO,91.42998772237293,-0.009522819202864748
SRO/STO,91.63012617949182,-0.009536219163803468
SRO/STO,91.83026463661074,-0.009655421119085671
SRO/STO,92.03040309372963,-0.009627718897079057
SRO/STO,92.23054155084853,-0.009761220810676463
SRO/STO,92.43068000796742,-0.009835620593798909
SRO/STO,92.63081846508632,-0.009798420702237685
SRO/STO,92.83095692220522,-0.009698320994031276
SRO/STO,93.03109537932413,-0.009722118621901086
SRO/STO,93.23123383644302,-0.0097498208439077
SRO/STO,93.43137229356192,-0.009723120921738758
SRO/STO,93.63151075068082,-0.00966491878864028
SRO/STO,93.83164920779971,-0.009797523007613895
SRO/STO,94.03178766491861,-0.009729820902208116
SRO/STO,94.23192612203752,-0.009686821027554015
SRO/STO,94.43206457915642,-0.009735520885592498
SRO/STO,94.63220303627531,-0.009592418999979294
SRO/STO,94.83234149339421,-0.009689718716347762
SRO/STO,95.0324799505131,-0.009725020916200217
SRO/STO,95.23261840763182,-0.009619118922148237
SRO/STO,95.43275686475071,-0.009691618710809223
SRO/STO,95.63289532186961,-0.009647718838778638
SRO/STO,95.83303377898852,-0.009877620471368032
SRO/STO,96.03317223610742,-0.00991572266305843
SRO/STO,96.23331069322631,-0.009890922735350947
SRO/STO,96.43344915034521,-0.00993002262137363
SRO/STO,96.63358760746411,-0.009921522646151308
SRO/STO,96.833726064583,-0.009888122743513004
SRO/STO,97.03386452170191,-0.009959622535089013
SRO/STO,97.23400297882081,-0.010084522171002905
SRO/STO,97.43414143593971,-0.01004452228760374
SRO/STO,97.6342798930586,-0.009847120560276168
SRO/STO,97.8344183501775,-0.009964420218344221
SRO/STO,98.0345568072964,-0.009999720115443983
SRO/STO,98.23469526441531,-0.010112222090256827
SRO/STO,98.4348337215342,-0.010170421920602612
SRO/STO,98.6349721786531,-0.010143721998433669
SRO/STO,98.835110635772,-0.010177021901363473
SRO/STO,99.0352490928909,-0.010095022140395187
SRO/STO,99.23538755000979,-0.010264821645424641
SRO/STO,99.4355260071287,-0.010255221673408841
SRO/STO,99.6356644642476,-0.010240021717717158
SRO/STO,99.8358029213665,-0.010178921895824934
SRO/STO,100.03594137848539,-0.010158921954125353
SRO/STO,100.2360798356041,-0.010182821884456352
SRO/STO,100.436218292723,-0.010154219665073258
SRO/STO,100.6363567498419,-0.009964420218344221
SRO/STO,100.83649520696079,-0.009887118140922642
SRO/STO,101.0366336640797,-0.00996822020726714
SRO/STO,101.2367721211986,-0.009815618349346635
SRO/STO,101.4369105783175,-0.009922418038022405
SRO/STO,101.63704903543639,-0.010096917529351263
SRO/STO,101.83718749255529,-0.009813718354885174
SRO/STO,102.03732594967418,-0.009744118557770626
SRO/STO,102.2374644067931,-0.00975651852162437
SRO/STO,102.43760286391199,-0.009762218505008748
SRO/STO,102.63774132103089,-0.00984802055765265
SRO/STO,102.83787977814978,-0.009964420218344221
SRO/STO,103.03801823526868,-0.009964422521096913
SRO/STO,103.23815669238758,-0.009902422701828206
SRO/STO,103.43829514950649,-0.00985182054657557
SRO/STO,103.63843360662538,-0.010077922190242042
SRO/STO,103.83857206374428,-0.01025432167603236
SRO/STO,104.03871052086318,-0.010182821884456352
SRO/STO,104.23884897798207,-0.010078822187618524
SRO/STO,104.43898743510097,-0.009986322457257956
SRO/STO,104.63912589221988,-0.009892820427059716
SRO/STO,104.83926434933878,-0.010008220090666306
SRO/STO,105.03940280645767,-0.009847118257523477
SRO/STO,105.23954126357638,-0.009929120321244458
SRO/STO,105.43967972069528,-0.009906220387998434
SRO/STO,105.63981817781418,-0.00984802055765265
SRO/STO,105.83995663493307,-0.009837520588260368
SRO/STO,106.04009509205197,-0.009882420457375932
SRO/STO,106.24023354917088,-0.009812720660552887
SRO/STO,106.44037200628978,-0.009742220866061859
SRO/STO,106.64051046340867,-0.009588619011056372
SRO/STO,106.84064892052757,-0.009528519186249126
SRO/STO,107.04078737764647,-0.009581019033210531
SRO/STO,107.24092583476538,-0.009553319113956609
SRO/STO,107.44106429188427,-0.009618218924771755
SRO/STO,107.64120274900317,-0.00966491878864028
SRO/STO,107.84134120612207,-0.009746918549608569
SRO/STO,108.04147966324096,-0.009737418577301269
SRO/STO,108.24161812035986,-0.009732618591293367
SRO/STO,108.44175657747877,-0.009669718774648181
SRO/STO,108.64189503459767,-0.009697318694193604
SRO/STO,108.84203349171656,-0.009645818844317179
SRO/STO,109.04217194883546,-0.009603918966456553
SRO/STO,109.24231040595436,-0.009533319172257028
SRO/STO,109.44244886307325,-0.009437019452973537
SRO/STO,109.64258732019216,-0.009426519483581256
SRO/STO,109.84272577731106,-0.009386419600473594
SRO/STO,110.04286423442996,-0.009341617428555294
SRO/STO,110.24300269154867,-0.009459919386219559
SRO/STO,110.44314114866756,-0.009542819144564329
SRO/STO,110.64327960578646,-0.009494219286234343
SRO/STO,110.84341806290536,-0.009428419478042717
SRO/STO,111.04355652002425,-0.00946181938068102
SRO/STO,111.24369497714316,-0.009381719614174193
SRO/STO,111.44383343426206,-0.009307319831051744
SRO/STO,111.64397189138096,-0.009164257945563395
SRO/STO,111.84411034849985,-0.009133738034529833
SRO/STO,112.04424880561875,-0.009304419839505305
SRO/STO,112.24438726273765,-0.009280619908882803
SRO/STO,112.44452571985656,-0.009196680153569654
SRO/STO,112.64466417697545,-0.00937601963078981
SRO/STO,112.84480263409435,-0.009415119516812495
SRO/STO,113.04494109121325,-0.009493319288857863
SRO/STO,113.24507954833214,-0.009492319291772883
SRO/STO,113.44521800545104,-0.009505719252711603
SRO/STO,113.64535646256995,-0.009547619130572229
SRO/STO,113.84549491968885,-0.009402719552958754
SRO/STO,114.04563337680774,-0.009395019575404414
SRO/STO,114.24577183392664,-0.00944941941682728
SRO/STO,114.44591029104554,-0.009567619072271811
SRO/STO,114.64604874816443,-0.0094532194057502
SRO/STO,114.84618720528334,-0.009307319831051744
SRO/STO,115.04632566240224,-0.009206217823249119
SRO/STO,115.24646411952095,-0.009126108056771443
SRO/STO,115.44660257663985,-0.00920812781768143
SRO/STO,115.64674103375874,-0.009259619970098242
