temperature,number,2theta,lattice_spacing,intensity,norm_intensity,log_intensity,best_fit
750.0,15,43.6189,0.4146737676898958,1.0,7.574413691146617e-7,0.38277655930986754,0.1903900868761207
750.0,15,43.6239,0.41462855752545924,0.8333333333333334,6.312011409288847e-7,0.3035953132622424,0.19217626843072647
750.0,15,43.628899999999994,0.4145833580073244,0.8333333333333334,6.312011409288847e-7,0.3035953132622424,0.19396618845546257
750.0,15,43.6339,0.4145381691318378,1.0,7.574413691146617e-7,0.38277655930986754,0.19575986295527745
750.0,15,43.6389,0.41449299089534763,0.6666666666666666,5.049609127431077e-7,0.2066853002541853,0.197557308040712
750.0,15,43.643899999999995,0.41444782329420393,0.3333333333333333,2.5248045637155387e-7,-0.09434469540979595,0.19935853992886446
750.0,15,43.6489,0.41440266632475825,0.6666666666666666,5.049609127431077e-7,0.2066853002541853,0.20116357494436685
750.0,15,43.65389999999999,0.41435751998336384,1.0,7.574413691146617e-7,0.38277655930986754,0.20297242952034772
750.0,15,43.658899999999996,0.4143123842663756,0.5,3.7872068455733083e-7,0.08174656364588628,0.20478512019944486
750.0,15,43.6639,0.4142672591701502,1.3333333333333333,1.0099218254862155e-6,0.5077152959181666,0.2066016636347898
750.0,15,43.668899999999994,0.414222144691046,1.0,7.574413691146617e-7,0.38277655930986754,0.20842207659103223
750.0,15,43.673899999999996,0.41417704082542284,0.5,3.7872068455733083e-7,0.08174656364588628,0.21024637594537413
750.0,15,43.6789,0.4141319475696422,1.0,7.574413691146617e-7,0.38277655930986754,0.21207457868859483
750.0,15,43.683899999999994,0.41408686492006774,0.5,3.7872068455733083e-7,0.08174656364588628,0.2139067019261105
750.0,15,43.6889,0.41404179287306403,0.3333333333333333,2.5248045637155387e-7,-0.09434469540979595,0.2157427628790468
750.0,15,43.6939,0.41399673142499793,0.6666666666666666,5.049609127431077e-7,0.2066853002541853,0.21758277888530062
750.0,15,43.698899999999995,0.41395168057223763,0.8333333333333334,6.312011409288847e-7,0.3035953132622424,0.21942676740063843
750.0,15,43.7039,0.41390664031115304,0.8333333333333334,6.312011409288847e-7,0.3035953132622424,0.22127474599980781
750.0,15,43.7089,0.4138616106381158,0.3333333333333333,2.5248045637155387e-7,-0.09434469540979595,0.2231267323776387
750.0,15,43.713899999999995,0.41381659154949924,0.3333333333333333,2.5248045637155387e-7,-0.09434469540979595,0.22498274435018162
750.0,15,43.7189,0.4137715830416781,0.6666666666666666,5.049609127431077e-7,0.2066853002541853,0.22684279985586045
750.0,15,43.72389999999999,0.4137265851110293,1.6666666666666667,1.2624022818577694e-6,0.6046253089262237,0.22870691695661138
750.0,15,43.728899999999996,0.4136815977539306,1.0,7.574413691146617e-7,0.38277655930986754,0.23057511383907703
750.0,15,43.7339,0.4136366209667622,0.6666666666666666,5.049609127431077e-7,0.2066853002541853,0.23244740881577475
750.0,15,43.738899999999994,0.4135916547459057,1.3333333333333333,1.0099218254862155e-6,0.5077152959181666,0.234323820326306
750.0,15,43.7439,0.41354669908774416,2.0,1.5148827382293233e-6,0.6838065549738479,0.2362043669385804
750.0,15,43.7489,0.41350175398866246,0.5,3.7872068455733083e-7,0.08174656364588628,0.23808906735003135
750.0,15,43.753899999999994,0.4134568194450473,0.3333333333333333,2.5248045637155387e-7,-0.09434469540979595,0.23997794038887077
750.0,15,43.7589,0.4134118954532866,1.0,7.574413691146617e-7,0.38277655930986754,0.24187100501535874
750.0,15,43.7639,0.4133669820097703,0.3333333333333333,2.5248045637155387e-7,-0.09434469540979595,0.24376828032306624
750.0,15,43.768899999999995,0.4133220791108899,0.3333333333333333,2.5248045637155387e-7,-0.09434469540979595,0.24566978554017616
750.0,15,43.7739,0.41327718675303843,0.5,3.7872068455733083e-7,0.08174656364588628,0.247575540030803
750.0,15,43.77889999999999,0.41323230493261076,1.0,7.574413691146617e-7,0.38277655930986754,0.24948556329629915
750.0,15,43.783899999999996,0.41318743364600324,0.16666666666666666,1.2624022818577693e-7,-0.3953746910737772,0.2513998749766211
750.0,15,43.7889,0.4131425728896139,1.1666666666666667,8.836815973004386e-7,0.4497233489404797,0.2533184948516705
750.0,15,43.793899999999994,0.4130977226598426,0.5,3.7872068455733083e-7,0.08174656364588628,0.2552414428426808
750.0,15,43.798899999999996,0.4130528829530905,0.16666666666666666,1.2624022818577693e-7,-0.3953746910737772,0.2571687390136202
750.0,15,43.8039,0.41300805376576066,1.3333333333333333,1.0099218254862155e-6,0.5077152959181666,0.259100403572589
750.0,15,43.808899999999994,0.4129632350942579,0.8333333333333334,6.312011409288847e-7,0.3035953132622424,0.261036456873259
750.0,15,43.8139,0.4129184269349882,0.5,3.7872068455733083e-7,0.08174656364588628,0.2629769194163318
750.0,15,43.8189,0.4128736292843598,1.3333333333333333,1.0099218254862155e-6,0.5077152959181666,0.26492181185099106
750.0,15,43.823899999999995,0.412828842138782,0.3333333333333333,2.5248045637155387e-7,-0.09434469540979595,0.26687115497639774
750.0,15,43.8289,0.4127840654946661,1.0,7.574413691146617e-7,0.38277655930986754,0.2688249697432063
750.0,15,43.8339,0.41273929934842496,1.0,7.574413691146617e-7,0.38277655930986754,0.2707832772550739
750.0,15,43.838899999999995,0.4126945436964731,1.0,7.574413691146617e-7,0.38277655930986754,0.27274609877021555
750.0,15,43.8439,0.41264979853522654,1.0,7.574413691146617e-7,0.38277655930986754,0.27471345570297967
750.0,15,43.84889999999999,0.4126050638611031,0.16666666666666666,1.2624022818577693e-7,-0.3953746910737772,0.27668536962541546
750.0,15,43.853899999999996,0.41256033967052214,0.8333333333333334,6.312011409288847e-7,0.3035953132622424,0.278661862268904
750.0,15,43.8589,0.4125156259599046,0.8333333333333334,6.312011409288847e-7,0.3035953132622424,0.28064295552576846
750.0,15,43.863899999999994,0.4124709227256734,1.1666666666666667,8.836815973004386e-7,0.4497233489404797,0.2826286714509335
750.0,15,43.8689,0.41242622996425254,0.3333333333333333,2.5248045637155387e-7,-0.09434469540979595,0.2846190322636077
750.0,15,43.8739,0.41238154767206797,1.1666666666666667,8.836815973004386e-7,0.4497233489404797,0.28661406034896164
750.0,15,43.878899999999994,0.41233687584554746,0.6666666666666666,5.049609127431077e-7,0.2066853002541853,0.2886137782598553
750.0,15,43.8839,0.41229221448111986,0.6666666666666666,5.049609127431077e-7,0.2066853002541853,0.29061820871858807
750.0,15,43.8889,0.4122475635752162,0.5,3.7872068455733083e-7,0.08174656364588628,0.29262737461864685
750.0,15,43.893899999999995,0.4122029231242689,1.5,1.1361620536719924e-6,0.558867818365548,0.29464129902650354
750.0,15,43.8989,0.4121582931247118,0.3333333333333333,2.5248045637155387e-7,-0.09434469540979595,0.2966600051834368
750.0,15,43.90389999999999,0.41211367357298095,0.8333333333333334,6.312011409288847e-7,0.3035953132622424,0.2986835165073502
750.0,15,43.908899999999996,0.4120690644655133,1.5,1.1361620536719924e-6,0.558867818365548,0.30071185659465793
750.0,15,43.9139,0.41202446579874796,0.3333333333333333,2.5248045637155387e-7,-0.09434469540979595,0.30274504922215406
750.0,15,43.918899999999994,0.4119798775691255,0.16666666666666666,1.2624022818577693e-7,-0.3953746910737772,0.30478311834893507
750.0,15,43.923899999999996,0.41193529977308796,1.0,7.574413691146617e-7,0.38277655930986754,0.30682608811835
750.0,15,43.9289,0.41189073240707924,0.3333333333333333,2.5248045637155387e-7,-0.09434469540979595,0.30887398285995127
750.0,15,43.933899999999994,0.4118461754675447,1.0,7.574413691146617e-7,0.38277655930986754,0.31092682709149844
750.0,15,43.9389,0.4118016289509314,1.0,7.574413691146617e-7,0.38277655930986754,0.31298464552099
750.0,15,43.9439,0.41175709285368806,0.5,3.7872068455733083e-7,0.08174656364588628,0.31504746304869774
750.0,15,43.948899999999995,0.4117125671722648,0.5,3.7872068455733083e-7,0.08174656364588628,0.3171153047692556
750.0,15,43.9539,0.41166805190311356,0.16666666666666666,1.2624022818577693e-7,-0.3953746910737772,0.3191881959737778
750.0,15,43.9589,0.41162354704268783,1.3333333333333333,1.0099218254862155e-6,0.5077152959181666,0.3212661621519811
750.0,15,43.963899999999995,0.4115790525874428,0.5,3.7872068455733083e-7,0.08174656364588628,0.3233492289943633
750.0,15,43.9689,0.4115345685338352,1.5,1.1361620536719924e-6,0.558867818365548,0.325437422394412
750.0,15,43.97389999999999,0.41149009487832316,0.3333333333333333,2.5248045637155387e-7,-0.09434469540979595,0.3275307684508167
750.0,15,43.978899999999996,0.41144563161736686,0.8333333333333334,6.312011409288847e-7,0.3035953132622424,0.3296292934697563
750.0,15,43.9839,0.41140117874742776,1.0,7.574413691146617e-7,0.38277655930986754,0.33173302396717474
750.0,15,43.988899999999994,0.41135673626496905,1.0,7.574413691146617e-7,0.38277655930986754,0.3338419866711198
750.0,15,43.9939,0.4113123041664555,1.1666666666666667,8.836815973004386e-7,0.4497233489404797,0.33595620852411523
750.0,15,43.9989,0.41126788244835344,1.6666666666666667,1.2624022818577694e-6,0.6046253089262237,0.3380757166855406
750.0,15,44.003899999999994,0.4112234711071311,1.1666666666666667,8.836815973004386e-7,0.4497233489404797,0.34020053853407334
750.0,15,44.0089,0.41117907013925764,1.5,1.1361620536719924e-6,0.558867818365548,0.34233070167016505
750.0,15,44.0139,0.4111346795412047,1.1666666666666667,8.836815973004386e-7,0.4497233489404797,0.3444662339185294
750.0,15,44.018899999999995,0.41109029930944485,1.0,7.574413691146617e-7,0.38277655930986754,0.34660716333069097
750.0,15,44.0239,0.4110459294404526,1.0,7.574413691146617e-7,0.38277655930986754,0.348753518187575
750.0,15,44.0289,0.41100156993070386,0.8333333333333334,6.312011409288847e-7,0.3035953132622424,0.3509053270021047
750.0,15,44.033899999999996,0.4109572207766764,0.8333333333333334,6.312011409288847e-7,0.3035953132622424,0.3530626185218678
750.0,15,44.0389,0.41091288197484926,0.6666666666666666,5.049609127431077e-7,0.2066853002541853,0.35522542173182103
750.0,15,44.043899999999994,0.41086855352170343,0.6666666666666666,5.049609127431077e-7,0.2066853002541853,0.35739376585700516
750.0,15,44.048899999999996,0.41082423541372115,0.6666666666666666,5.049609127431077e-7,0.2066853002541853,0.35956768036534703
750.0,15,44.0539,0.4107799276473865,0.6666666666666666,5.049609127431077e-7,0.2066853002541853,0.36174719497045754
750.0,15,44.058899999999994,0.4107356302191852,1.1666666666666667,8.836815973004386e-7,0.4497233489404797,0.3639323396345028
750.0,15,44.0639,0.4106913431256043,1.0,7.574413691146617e-7,0.38277655930986754,0.3661231445711195
750.0,15,44.0689,0.41064706636313264,0.3333333333333333,2.5248045637155387e-7,-0.09434469540979595,0.368319640248346
750.0,15,44.073899999999995,0.4106027999282607,1.6666666666666667,1.2624022818577694e-6,0.6046253089262237,0.3705218573916273
750.0,15,44.0789,0.4105585438174804,1.0,7.574413691146617e-7,0.38277655930986754,0.37272982698686596
750.0,15,44.0839,0.41051429802728523,0.6666666666666666,5.049609127431077e-7,0.2066853002541853,0.3749435802834909
750.0,15,44.088899999999995,0.4104700625541705,1.0,7.574413691146617e-7,0.38277655930986754,0.37716314879760343
750.0,15,44.0939,0.41042583739463284,1.1666666666666667,8.836815973004386e-7,0.4497233489404797,0.3793885643151725
750.0,15,44.09889999999999,0.41038162254517085,2.0,1.5148827382293233e-6,0.6838065549738479,0.3816198588952456
750.0,15,44.103899999999996,0.4103374180022842,0.8333333333333334,6.312011409288847e-7,0.3035953132622424,0.38385706487326104
750.0,15,44.1089,0.4102932237624745,0.8333333333333334,6.312011409288847e-7,0.3035953132622424,0.38610021486436213
750.0,15,44.113899999999994,0.4102490398222449,0.6666666666666666,5.049609127431077e-7,0.2066853002541853,0.38834934176679625
