2theta,intensity,temperature,ID
50.0,3.569035265605338e-7,350,FM308_membrane
50.02,5.353552898408007e-7,350,FM308_membrane
50.04,4.7587136874737843e-7,350,FM308_membrane
50.06,4.163874476539561e-7,350,FM308_membrane
50.08,3.569035265605338e-7,350,FM308_membrane
50.1,5.948392109342231e-7,350,FM308_membrane
50.12,4.163874476539561e-7,350,FM308_membrane
50.14,3.569035265605338e-7,350,FM308_membrane
50.16,3.569035265605338e-7,350,FM308_membrane
50.18,4.163874476539561e-7,350,FM308_membrane
50.2,4.7587136874737843e-7,350,FM308_membrane
50.22,5.353552898408007e-7,350,FM308_membrane
50.24,7.7329097421449e-7,350,FM308_membrane
50.26,6.543231320276453e-7,350,FM308_membrane
50.28,2.9741960546711153e-7,350,FM308_membrane
50.3,5.353552898408007e-7,350,FM308_membrane
50.32,5.353552898408007e-7,350,FM308_membrane
50.34,2.9741960546711153e-7,350,FM308_membrane
50.36,4.163874476539561e-7,350,FM308_membrane
50.38,3.569035265605338e-7,350,FM308_membrane
50.4,5.353552898408007e-7,350,FM308_membrane
50.42,5.353552898408007e-7,350,FM308_membrane
50.44,4.163874476539561e-7,350,FM308_membrane
50.46,4.163874476539561e-7,350,FM308_membrane
50.48,1.784517632802669e-7,350,FM308_membrane
50.5,2.3793568437368922e-7,350,FM308_membrane
50.52,4.7587136874737843e-7,350,FM308_membrane
50.54,3.569035265605338e-7,350,FM308_membrane
50.56,2.9741960546711153e-7,350,FM308_membrane
50.58,2.3793568437368922e-7,350,FM308_membrane
50.6,3.569035265605338e-7,350,FM308_membrane
50.62,5.353552898408007e-7,350,FM308_membrane
50.64,2.9741960546711153e-7,350,FM308_membrane
50.66,3.569035265605338e-7,350,FM308_membrane
50.68,4.163874476539561e-7,350,FM308_membrane
50.7,9.517427374947569e-7,350,FM308_membrane
50.72,3.569035265605338e-7,350,FM308_membrane
50.74,2.9741960546711153e-7,350,FM308_membrane
50.76,4.163874476539561e-7,350,FM308_membrane
50.78,2.9741960546711153e-7,350,FM308_membrane
50.8,3.569035265605338e-7,350,FM308_membrane
50.82,4.163874476539561e-7,350,FM308_membrane
50.84,4.163874476539561e-7,350,FM308_membrane
50.86,1.784517632802669e-7,350,FM308_membrane
50.88,4.7587136874737843e-7,350,FM308_membrane
50.9,2.9741960546711153e-7,350,FM308_membrane
50.92,5.353552898408007e-7,350,FM308_membrane
50.94,4.163874476539561e-7,350,FM308_membrane
50.96,4.163874476539561e-7,350,FM308_membrane
50.98,7.138070531210676e-7,350,FM308_membrane
51.0,3.569035265605338e-7,350,FM308_membrane
51.02,3.569035265605338e-7,350,FM308_membrane
51.04,5.353552898408007e-7,350,FM308_membrane
51.06,4.163874476539561e-7,350,FM308_membrane
51.08,2.3793568437368922e-7,350,FM308_membrane
51.1,1.784517632802669e-7,350,FM308_membrane
51.12,2.3793568437368922e-7,350,FM308_membrane
51.14,5.353552898408007e-7,350,FM308_membrane
51.16,1.784517632802669e-7,350,FM308_membrane
51.18,1.1896784218684461e-7,350,FM308_membrane
51.2,2.9741960546711153e-7,350,FM308_membrane
51.22,4.163874476539561e-7,350,FM308_membrane
51.24,2.3793568437368922e-7,350,FM308_membrane
51.26,5.948392109342231e-7,350,FM308_membrane
51.28,3.569035265605338e-7,350,FM308_membrane
51.3,2.3793568437368922e-7,350,FM308_membrane
51.32,1.784517632802669e-7,350,FM308_membrane
51.34,4.163874476539561e-7,350,FM308_membrane
51.36,2.3793568437368922e-7,350,FM308_membrane
51.38,4.7587136874737843e-7,350,FM308_membrane
51.4,3.569035265605338e-7,350,FM308_membrane
51.42,5.353552898408007e-7,350,FM308_membrane
51.44,4.7587136874737843e-7,350,FM308_membrane
51.46,5.9483921093422304e-8,350,FM308_membrane
51.48,2.9741960546711153e-7,350,FM308_membrane
51.5,1.784517632802669e-7,350,FM308_membrane
51.52,3.569035265605338e-7,350,FM308_membrane
51.54,2.3793568437368922e-7,350,FM308_membrane
51.56,2.3793568437368922e-7,350,FM308_membrane
51.58,4.163874476539561e-7,350,FM308_membrane
51.6,0.0,350,FM308_membrane
51.62,4.7587136874737843e-7,350,FM308_membrane
51.64,1.784517632802669e-7,350,FM308_membrane
51.66,5.9483921093422304e-8,350,FM308_membrane
51.68,2.9741960546711153e-7,350,FM308_membrane
51.7,3.569035265605338e-7,350,FM308_membrane
51.72,2.9741960546711153e-7,350,FM308_membrane
51.74,2.3793568437368922e-7,350,FM308_membrane
51.76,1.1896784218684461e-7,350,FM308_membrane
51.78,2.3793568437368922e-7,350,FM308_membrane
51.8,1.784517632802669e-7,350,FM308_membrane
51.82,2.3793568437368922e-7,350,FM308_membrane
51.84,2.9741960546711153e-7,350,FM308_membrane
51.86,4.7587136874737843e-7,350,FM308_membrane
51.88,1.784517632802669e-7,350,FM308_membrane
51.9,1.1896784218684461e-7,350,FM308_membrane
51.92,1.784517632802669e-7,350,FM308_membrane
51.94,4.163874476539561e-7,350,FM308_membrane
51.96,1.784517632802669e-7,350,FM308_membrane
51.98,5.353552898408007e-7,350,FM308_membrane
52.0,2.3793568437368922e-7,350,FM308_membrane
52.02,5.9483921093422304e-8,350,FM308_membrane
52.04,2.9741960546711153e-7,350,FM308_membrane
52.06,2.3793568437368922e-7,350,FM308_membrane
52.08,1.784517632802669e-7,350,FM308_membrane
52.1,5.948392109342231e-7,350,FM308_membrane
52.12,2.3793568437368922e-7,350,FM308_membrane
52.14,2.3793568437368922e-7,350,FM308_membrane
52.16,2.9741960546711153e-7,350,FM308_membrane
52.18,2.9741960546711153e-7,350,FM308_membrane
52.2,1.1896784218684461e-7,350,FM308_membrane
52.22,2.9741960546711153e-7,350,FM308_membrane
52.24,5.9483921093422304e-8,350,FM308_membrane
52.26,2.9741960546711153e-7,350,FM308_membrane
52.28,2.3793568437368922e-7,350,FM308_membrane
52.3,5.9483921093422304e-8,350,FM308_membrane
52.32,2.3793568437368922e-7,350,FM308_membrane
52.34,1.784517632802669e-7,350,FM308_membrane
52.36,1.1896784218684461e-7,350,FM308_membrane
52.38,1.1896784218684461e-7,350,FM308_membrane
52.4,5.9483921093422304e-8,350,FM308_membrane
52.42,2.3793568437368922e-7,350,FM308_membrane
52.44,0.0,350,FM308_membrane
52.46,4.163874476539561e-7,350,FM308_membrane
52.48,2.3793568437368922e-7,350,FM308_membrane
52.5,2.9741960546711153e-7,350,FM308_membrane
52.52,1.1896784218684461e-7,350,FM308_membrane
52.54,5.9483921093422304e-8,350,FM308_membrane
52.56,5.9483921093422304e-8,350,FM308_membrane
52.58,2.9741960546711153e-7,350,FM308_membrane
52.6,1.1896784218684461e-7,350,FM308_membrane
52.62,5.353552898408007e-7,350,FM308_membrane
52.64,1.1896784218684461e-7,350,FM308_membrane
52.66,3.569035265605338e-7,350,FM308_membrane
52.68,1.784517632802669e-7,350,FM308_membrane
52.7,2.9741960546711153e-7,350,FM308_membrane
52.72,1.1896784218684461e-7,350,FM308_membrane
52.74,1.784517632802669e-7,350,FM308_membrane
52.76,1.1896784218684461e-7,350,FM308_membrane
52.78,3.569035265605338e-7,350,FM308_membrane
52.8,5.9483921093422304e-8,350,FM308_membrane
52.82,1.784517632802669e-7,350,FM308_membrane
52.84,5.9483921093422304e-8,350,FM308_membrane
52.86,1.784517632802669e-7,350,FM308_membrane
52.88,2.3793568437368922e-7,350,FM308_membrane
52.9,1.784517632802669e-7,350,FM308_membrane
52.92,2.3793568437368922e-7,350,FM308_membrane
52.94,2.9741960546711153e-7,350,FM308_membrane
52.96,0.0,350,FM308_membrane
52.98,1.784517632802669e-7,350,FM308_membrane
53.0,1.1896784218684461e-7,350,FM308_membrane
53.02,2.3793568437368922e-7,350,FM308_membrane
53.04,2.3793568437368922e-7,350,FM308_membrane
53.06,1.784517632802669e-7,350,FM308_membrane
53.08,1.1896784218684461e-7,350,FM308_membrane
53.1,3.569035265605338e-7,350,FM308_membrane
53.12,1.784517632802669e-7,350,FM308_membrane
53.14,2.3793568437368922e-7,350,FM308_membrane
53.16,1.784517632802669e-7,350,FM308_membrane
53.18,1.1896784218684461e-7,350,FM308_membrane
53.2,1.784517632802669e-7,350,FM308_membrane
53.22,2.9741960546711153e-7,350,FM308_membrane
53.24,2.3793568437368922e-7,350,FM308_membrane
53.26,1.1896784218684461e-7,350,FM308_membrane
53.28,1.784517632802669e-7,350,FM308_membrane
53.3,1.784517632802669e-7,350,FM308_membrane
53.32,5.353552898408007e-7,350,FM308_membrane
53.34,5.9483921093422304e-8,350,FM308_membrane
53.36,1.1896784218684461e-7,350,FM308_membrane
53.38,3.569035265605338e-7,350,FM308_membrane
53.4,2.9741960546711153e-7,350,FM308_membrane
53.42,1.784517632802669e-7,350,FM308_membrane
53.44,2.9741960546711153e-7,350,FM308_membrane
53.46,1.784517632802669e-7,350,FM308_membrane
53.48,1.1896784218684461e-7,350,FM308_membrane
53.5,2.3793568437368922e-7,350,FM308_membrane
53.52,1.1896784218684461e-7,350,FM308_membrane
53.54,1.1896784218684461e-7,350,FM308_membrane
53.56,1.1896784218684461e-7,350,FM308_membrane
53.58,2.3793568437368922e-7,350,FM308_membrane
53.6,2.3793568437368922e-7,350,FM308_membrane
53.62,1.784517632802669e-7,350,FM308_membrane
53.64,2.3793568437368922e-7,350,FM308_membrane
53.66,1.784517632802669e-7,350,FM308_membrane
53.68,2.3793568437368922e-7,350,FM308_membrane
53.7,1.784517632802669e-7,350,FM308_membrane
53.72,2.3793568437368922e-7,350,FM308_membrane
53.74,1.1896784218684461e-7,350,FM308_membrane
53.76,5.9483921093422304e-8,350,FM308_membrane
53.78,1.1896784218684461e-7,350,FM308_membrane
53.8,1.784517632802669e-7,350,FM308_membrane
53.82,2.9741960546711153e-7,350,FM308_membrane
53.84,0.0,350,FM308_membrane
53.86,5.9483921093422304e-8,350,FM308_membrane
53.88,2.9741960546711153e-7,350,FM308_membrane
53.9,1.784517632802669e-7,350,FM308_membrane
53.92,2.3793568437368922e-7,350,FM308_membrane
53.94,1.1896784218684461e-7,350,FM308_membrane
53.96,5.9483921093422304e-8,350,FM308_membrane
53.98,5.9483921093422304e-8,350,FM308_membrane
54.0,1.784517632802669e-7,350,FM308_membrane
54.02,1.1896784218684461e-7,350,FM308_membrane
54.04,1.1896784218684461e-7,350,FM308_membrane
54.06,3.569035265605338e-7,350,FM308_membrane
54.08,1.784517632802669e-7,350,FM308_membrane
54.1,2.3793568437368922e-7,350,FM308_membrane
54.12,5.9483921093422304e-8,350,FM308_membrane
54.14,2.3793568437368922e-7,350,FM308_membrane
54.16,1.784517632802669e-7,350,FM308_membrane
54.18,1.1896784218684461e-7,350,FM308_membrane
54.2,1.784517632802669e-7,350,FM308_membrane
54.22,1.784517632802669e-7,350,FM308_membrane
54.24,1.784517632802669e-7,350,FM308_membrane
54.26,2.9741960546711153e-7,350,FM308_membrane
54.28,2.9741960546711153e-7,350,FM308_membrane
54.3,1.1896784218684461e-7,350,FM308_membrane
54.32,5.9483921093422304e-8,350,FM308_membrane
54.34,1.784517632802669e-7,350,FM308_membrane
54.36,0.0,350,FM308_membrane
54.38,5.9483921093422304e-8,350,FM308_membrane
54.4,5.9483921093422304e-8,350,FM308_membrane
54.42,1.784517632802669e-7,350,FM308_membrane
54.44,0.0,350,FM308_membrane
54.46,0.0,350,FM308_membrane
54.48,1.1896784218684461e-7,350,FM308_membrane
54.5,2.9741960546711153e-7,350,FM308_membrane
54.52,1.784517632802669e-7,350,FM308_membrane
54.54,0.0,350,FM308_membrane
54.56,4.163874476539561e-7,350,FM308_membrane
54.58,2.3793568437368922e-7,350,FM308_membrane
54.6,1.1896784218684461e-7,350,FM308_membrane
54.62,2.3793568437368922e-7,350,FM308_membrane
54.64,5.9483921093422304e-8,350,FM308_membrane
54.66,3.569035265605338e-7,350,FM308_membrane
54.68,1.1896784218684461e-7,350,FM308_membrane
54.7,2.9741960546711153e-7,350,FM308_membrane
54.72,1.1896784218684461e-7,350,FM308_membrane
54.74,0.0,350,FM308_membrane
54.76,0.0,350,FM308_membrane
54.78,1.1896784218684461e-7,350,FM308_membrane
54.8,2.3793568437368922e-7,350,FM308_membrane
54.82,5.9483921093422304e-8,350,FM308_membrane
54.84,0.0,350,FM308_membrane
54.86,1.784517632802669e-7,350,FM308_membrane
54.88,2.3793568437368922e-7,350,FM308_membrane
54.9,0.0,350,FM308_membrane
54.92,2.3793568437368922e-7,350,FM308_membrane
54.94,0.0,350,FM308_membrane
54.96,1.1896784218684461e-7,350,FM308_membrane
54.98,5.9483921093422304e-8,350,FM308_membrane
55.0,2.9741960546711153e-7,350,FM308_membrane
55.02,5.9483921093422304e-8,350,FM308_membrane
55.04,1.1896784218684461e-7,350,FM308_membrane
55.06,5.9483921093422304e-8,350,FM308_membrane
55.08,1.1896784218684461e-7,350,FM308_membrane
55.1,2.9741960546711153e-7,350,FM308_membrane
55.12,1.784517632802669e-7,350,FM308_membrane
55.14,5.9483921093422304e-8,350,FM308_membrane
55.16,1.1896784218684461e-7,350,FM308_membrane
55.18,5.9483921093422304e-8,350,FM308_membrane
55.2,2.9741960546711153e-7,350,FM308_membrane
55.22,2.9741960546711153e-7,350,FM308_membrane
55.24,5.9483921093422304e-8,350,FM308_membrane
55.26,2.9741960546711153e-7,350,FM308_membrane
55.28,1.1896784218684461e-7,350,FM308_membrane
55.3,3.569035265605338e-7,350,FM308_membrane
55.32,2.9741960546711153e-7,350,FM308_membrane
55.34,1.1896784218684461e-7,350,FM308_membrane
55.36,1.1896784218684461e-7,350,FM308_membrane
55.38,1.784517632802669e-7,350,FM308_membrane
55.4,1.784517632802669e-7,350,FM308_membrane
55.42,1.784517632802669e-7,350,FM308_membrane
55.44,1.1896784218684461e-7,350,FM308_membrane
55.46,5.9483921093422304e-8,350,FM308_membrane
55.48,1.784517632802669e-7,350,FM308_membrane
55.5,5.9483921093422304e-8,350,FM308_membrane
55.52,1.1896784218684461e-7,350,FM308_membrane
55.54,1.1896784218684461e-7,350,FM308_membrane
55.56,5.9483921093422304e-8,350,FM308_membrane
55.58,2.3793568437368922e-7,350,FM308_membrane
55.6,1.1896784218684461e-7,350,FM308_membrane
55.62,1.784517632802669e-7,350,FM308_membrane
55.64,5.9483921093422304e-8,350,FM308_membrane
55.66,2.3793568437368922e-7,350,FM308_membrane
55.68,2.3793568437368922e-7,350,FM308_membrane
55.7,1.784517632802669e-7,350,FM308_membrane
55.72,1.784517632802669e-7,350,FM308_membrane
55.74,0.0,350,FM308_membrane
55.76,1.784517632802669e-7,350,FM308_membrane
55.78,5.9483921093422304e-8,350,FM308_membrane
55.8,1.784517632802669e-7,350,FM308_membrane
55.82,1.1896784218684461e-7,350,FM308_membrane
55.84,0.0,350,FM308_membrane
55.86,0.0,350,FM308_membrane
55.88,1.1896784218684461e-7,350,FM308_membrane
55.9,2.3793568437368922e-7,350,FM308_membrane
55.92,1.784517632802669e-7,350,FM308_membrane
55.94,0.0,350,FM308_membrane
55.96,1.784517632802669e-7,350,FM308_membrane
55.98,1.784517632802669e-7,350,FM308_membrane
56.0,1.1896784218684461e-7,350,FM308_membrane
56.02,5.9483921093422304e-8,350,FM308_membrane
56.04,2.3793568437368922e-7,350,FM308_membrane
56.06,5.9483921093422304e-8,350,FM308_membrane
56.08,1.784517632802669e-7,350,FM308_membrane
56.1,5.9483921093422304e-8,350,FM308_membrane
56.12,5.9483921093422304e-8,350,FM308_membrane
56.14,2.3793568437368922e-7,350,FM308_membrane
56.16,1.1896784218684461e-7,350,FM308_membrane
56.18,1.1896784218684461e-7,350,FM308_membrane
56.2,1.784517632802669e-7,350,FM308_membrane
56.22,3.569035265605338e-7,350,FM308_membrane
56.24,2.3793568437368922e-7,350,FM308_membrane
56.26,5.9483921093422304e-8,350,FM308_membrane
56.28,1.1896784218684461e-7,350,FM308_membrane
56.3,1.1896784218684461e-7,350,FM308_membrane
56.32,2.9741960546711153e-7,350,FM308_membrane
56.34,2.3793568437368922e-7,350,FM308_membrane
56.36,0.0,350,FM308_membrane
56.38,5.9483921093422304e-8,350,FM308_membrane
56.4,1.1896784218684461e-7,350,FM308_membrane
56.42,5.9483921093422304e-8,350,FM308_membrane
56.44,0.0,350,FM308_membrane
56.46,0.0,350,FM308_membrane
56.48,2.9741960546711153e-7,350,FM308_membrane
56.5,5.9483921093422304e-8,350,FM308_membrane
56.52,1.1896784218684461e-7,350,FM308_membrane
56.54,2.9741960546711153e-7,350,FM308_membrane
56.56,1.1896784218684461e-7,350,FM308_membrane
56.58,5.9483921093422304e-8,350,FM308_membrane
56.6,1.1896784218684461e-7,350,FM308_membrane
56.62,5.9483921093422304e-8,350,FM308_membrane
56.64,1.1896784218684461e-7,350,FM308_membrane
56.66,5.9483921093422304e-8,350,FM308_membrane
56.68,0.0,350,FM308_membrane
56.7,1.1896784218684461e-7,350,FM308_membrane
56.72,0.0,350,FM308_membrane
56.74,2.3793568437368922e-7,350,FM308_membrane
56.76,5.9483921093422304e-8,350,FM308_membrane
56.78,1.1896784218684461e-7,350,FM308_membrane
56.8,2.9741960546711153e-7,350,FM308_membrane
56.82,1.784517632802669e-7,350,FM308_membrane
56.84,1.1896784218684461e-7,350,FM308_membrane
56.86,0.0,350,FM308_membrane
56.88,0.0,350,FM308_membrane
56.9,1.784517632802669e-7,350,FM308_membrane
56.92,0.0,350,FM308_membrane
56.94,1.784517632802669e-7,350,FM308_membrane
56.96,1.784517632802669e-7,350,FM308_membrane
56.98,1.784517632802669e-7,350,FM308_membrane
57.0,5.9483921093422304e-8,350,FM308_membrane
57.02,2.9741960546711153e-7,350,FM308_membrane
57.04,2.3793568437368922e-7,350,FM308_membrane
57.06,2.9741960546711153e-7,350,FM308_membrane
57.08,0.0,350,FM308_membrane
57.1,1.784517632802669e-7,350,FM308_membrane
57.12,5.9483921093422304e-8,350,FM308_membrane
57.14,1.784517632802669e-7,350,FM308_membrane
57.16,5.9483921093422304e-8,350,FM308_membrane
57.18,1.784517632802669e-7,350,FM308_membrane
57.2,1.1896784218684461e-7,350,FM308_membrane
57.22,5.9483921093422304e-8,350,FM308_membrane
57.24,1.1896784218684461e-7,350,FM308_membrane
57.26,1.1896784218684461e-7,350,FM308_membrane
57.28,5.9483921093422304e-8,350,FM308_membrane
57.3,1.784517632802669e-7,350,FM308_membrane
57.32,5.9483921093422304e-8,350,FM308_membrane
57.34,1.1896784218684461e-7,350,FM308_membrane
57.36,1.1896784218684461e-7,350,FM308_membrane
57.38,2.9741960546711153e-7,350,FM308_membrane
57.4,2.3793568437368922e-7,350,FM308_membrane
57.42,1.784517632802669e-7,350,FM308_membrane
57.44,5.9483921093422304e-8,350,FM308_membrane
57.46,1.1896784218684461e-7,350,FM308_membrane
57.48,1.1896784218684461e-7,350,FM308_membrane
57.5,1.784517632802669e-7,350,FM308_membrane
57.52,1.784517632802669e-7,350,FM308_membrane
57.54,1.1896784218684461e-7,350,FM308_membrane
57.56,5.9483921093422304e-8,350,FM308_membrane
57.58,1.784517632802669e-7,350,FM308_membrane
57.6,5.9483921093422304e-8,350,FM308_membrane
57.62,1.784517632802669e-7,350,FM308_membrane
57.64,1.1896784218684461e-7,350,FM308_membrane
57.66,2.3793568437368922e-7,350,FM308_membrane
57.68,1.1896784218684461e-7,350,FM308_membrane
57.7,2.3793568437368922e-7,350,FM308_membrane
57.72,5.9483921093422304e-8,350,FM308_membrane
57.74,1.1896784218684461e-7,350,FM308_membrane
57.76,1.1896784218684461e-7,350,FM308_membrane
57.78,1.1896784218684461e-7,350,FM308_membrane
57.8,0.0,350,FM308_membrane
57.82,1.784517632802669e-7,350,FM308_membrane
57.84,1.1896784218684461e-7,350,FM308_membrane
57.86,1.1896784218684461e-7,350,FM308_membrane
57.88,1.1896784218684461e-7,350,FM308_membrane
57.9,1.1896784218684461e-7,350,FM308_membrane
57.92,1.1896784218684461e-7,350,FM308_membrane
57.94,2.9741960546711153e-7,350,FM308_membrane
57.96,1.1896784218684461e-7,350,FM308_membrane
57.98,1.1896784218684461e-7,350,FM308_membrane
58.0,5.9483921093422304e-8,350,FM308_membrane
58.02,0.0,350,FM308_membrane
58.04,1.1896784218684461e-7,350,FM308_membrane
58.06,0.0,350,FM308_membrane
58.08,2.3793568437368922e-7,350,FM308_membrane
58.1,0.0,350,FM308_membrane
58.12,1.784517632802669e-7,350,FM308_membrane
58.14,5.9483921093422304e-8,350,FM308_membrane
58.16,0.0,350,FM308_membrane
58.18,1.1896784218684461e-7,350,FM308_membrane
58.2,1.1896784218684461e-7,350,FM308_membrane
58.22,1.1896784218684461e-7,350,FM308_membrane
58.24,1.1896784218684461e-7,350,FM308_membrane
58.26,5.9483921093422304e-8,350,FM308_membrane
58.28,5.9483921093422304e-8,350,FM308_membrane
58.3,0.0,350,FM308_membrane
58.32,1.1896784218684461e-7,350,FM308_membrane
58.34,1.784517632802669e-7,350,FM308_membrane
58.36,3.569035265605338e-7,350,FM308_membrane
58.38,0.0,350,FM308_membrane
58.4,1.1896784218684461e-7,350,FM308_membrane
58.42,1.784517632802669e-7,350,FM308_membrane
58.44,0.0,350,FM308_membrane
58.46,1.784517632802669e-7,350,FM308_membrane
58.48,5.9483921093422304e-8,350,FM308_membrane
58.5,1.1896784218684461e-7,350,FM308_membrane
58.52,5.9483921093422304e-8,350,FM308_membrane
58.54,5.9483921093422304e-8,350,FM308_membrane
58.56,1.784517632802669e-7,350,FM308_membrane
58.58,1.1896784218684461e-7,350,FM308_membrane
58.6,1.1896784218684461e-7,350,FM308_membrane
58.62,1.784517632802669e-7,350,FM308_membrane
58.64,0.0,350,FM308_membrane
58.66,1.1896784218684461e-7,350,FM308_membrane
58.68,5.9483921093422304e-8,350,FM308_membrane
58.7,1.1896784218684461e-7,350,FM308_membrane
58.72,1.1896784218684461e-7,350,FM308_membrane
58.74,1.1896784218684461e-7,350,FM308_membrane
58.76,1.784517632802669e-7,350,FM308_membrane
58.78,5.9483921093422304e-8,350,FM308_membrane
58.8,1.1896784218684461e-7,350,FM308_membrane
58.82,2.9741960546711153e-7,350,FM308_membrane
58.84,1.1896784218684461e-7,350,FM308_membrane
58.86,5.9483921093422304e-8,350,FM308_membrane
58.88,5.9483921093422304e-8,350,FM308_membrane
58.9,5.9483921093422304e-8,350,FM308_membrane
58.92,5.9483921093422304e-8,350,FM308_membrane
58.94,1.784517632802669e-7,350,FM308_membrane
58.96,1.1896784218684461e-7,350,FM308_membrane
58.98,1.784517632802669e-7,350,FM308_membrane
59.0,5.9483921093422304e-8,350,FM308_membrane
59.02,5.9483921093422304e-8,350,FM308_membrane
59.04,5.9483921093422304e-8,350,FM308_membrane
59.06,5.9483921093422304e-8,350,FM308_membrane
59.08,5.9483921093422304e-8,350,FM308_membrane
59.1,5.9483921093422304e-8,350,FM308_membrane
59.12,1.1896784218684461e-7,350,FM308_membrane
59.14,0.0,350,FM308_membrane
59.16,5.9483921093422304e-8,350,FM308_membrane
59.18,2.3793568437368922e-7,350,FM308_membrane
59.2,1.784517632802669e-7,350,FM308_membrane
59.22,2.3793568437368922e-7,350,FM308_membrane
59.24,2.3793568437368922e-7,350,FM308_membrane
59.26,5.9483921093422304e-8,350,FM308_membrane
59.28,2.3793568437368922e-7,350,FM308_membrane
59.3,0.0,350,FM308_membrane
59.32,1.1896784218684461e-7,350,FM308_membrane
59.34,3.569035265605338e-7,350,FM308_membrane
59.36,2.3793568437368922e-7,350,FM308_membrane
59.38,2.3793568437368922e-7,350,FM308_membrane
59.4,0.0,350,FM308_membrane
59.42,5.9483921093422304e-8,350,FM308_membrane
59.44,5.9483921093422304e-8,350,FM308_membrane
59.46,2.3793568437368922e-7,350,FM308_membrane
59.48,1.784517632802669e-7,350,FM308_membrane
59.5,1.1896784218684461e-7,350,FM308_membrane
59.52,5.9483921093422304e-8,350,FM308_membrane
59.54,0.0,350,FM308_membrane
59.56,5.9483921093422304e-8,350,FM308_membrane
59.58,1.784517632802669e-7,350,FM308_membrane
59.6,5.9483921093422304e-8,350,FM308_membrane
59.62,1.784517632802669e-7,350,FM308_membrane
59.64,2.9741960546711153e-7,350,FM308_membrane
59.66,0.0,350,FM308_membrane
59.68,0.0,350,FM308_membrane
59.7,1.1896784218684461e-7,350,FM308_membrane
59.72,5.9483921093422304e-8,350,FM308_membrane
59.74,1.1896784218684461e-7,350,FM308_membrane
59.76,2.3793568437368922e-7,350,FM308_membrane
59.78,1.1896784218684461e-7,350,FM308_membrane
59.8,1.784517632802669e-7,350,FM308_membrane
59.82,5.9483921093422304e-8,350,FM308_membrane
59.84,1.784517632802669e-7,350,FM308_membrane
59.86,5.9483921093422304e-8,350,FM308_membrane
59.88,1.784517632802669e-7,350,FM308_membrane
59.9,1.784517632802669e-7,350,FM308_membrane
59.92,5.9483921093422304e-8,350,FM308_membrane
59.94,0.0,350,FM308_membrane
59.96,5.9483921093422304e-8,350,FM308_membrane
59.98,1.784517632802669e-7,350,FM308_membrane
60.0,5.9483921093422304e-8,350,FM308_membrane
10.0,3.8825734553616684e-7,550,FM308_membrane
10.02,1.2941911517872228e-7,550,FM308_membrane
10.04,4.5296690312552795e-7,550,FM308_membrane
10.06,3.235477879468057e-7,550,FM308_membrane
10.08,5.823860183042502e-7,550,FM308_membrane
10.1,1.9412867276808342e-7,550,FM308_membrane
10.12,2.5883823035744456e-7,550,FM308_membrane
10.14,3.8825734553616684e-7,550,FM308_membrane
10.16,6.470955758936113e-7,550,FM308_membrane
10.18,3.8825734553616684e-7,550,FM308_membrane
10.2,4.5296690312552795e-7,550,FM308_membrane
10.22,4.5296690312552795e-7,550,FM308_membrane
10.24,4.5296690312552795e-7,550,FM308_membrane
10.26,6.470955758936113e-7,550,FM308_membrane
10.28,3.235477879468057e-7,550,FM308_membrane
10.3,5.176764607148891e-7,550,FM308_membrane
10.32,4.5296690312552795e-7,550,FM308_membrane
10.34,2.5883823035744456e-7,550,FM308_membrane
10.36,3.235477879468057e-7,550,FM308_membrane
10.38,5.823860183042502e-7,550,FM308_membrane
10.4,2.5883823035744456e-7,550,FM308_membrane
10.42,4.5296690312552795e-7,550,FM308_membrane
10.44,5.176764607148891e-7,550,FM308_membrane
10.46,3.8825734553616684e-7,550,FM308_membrane
10.48,3.8825734553616684e-7,550,FM308_membrane
10.5,5.823860183042502e-7,550,FM308_membrane
10.52,1.2941911517872228e-7,550,FM308_membrane
10.54,2.5883823035744456e-7,550,FM308_membrane
10.56,6.470955758936113e-7,550,FM308_membrane
10.58,1.2941911517872228e-7,550,FM308_membrane
10.6,4.5296690312552795e-7,550,FM308_membrane
10.62,1.9412867276808342e-7,550,FM308_membrane
10.64,2.5883823035744456e-7,550,FM308_membrane
10.66,3.235477879468057e-7,550,FM308_membrane
10.68,5.176764607148891e-7,550,FM308_membrane
10.7,3.8825734553616684e-7,550,FM308_membrane
10.72,3.235477879468057e-7,550,FM308_membrane
10.74,4.5296690312552795e-7,550,FM308_membrane
10.76,4.5296690312552795e-7,550,FM308_membrane
10.78,4.5296690312552795e-7,550,FM308_membrane
10.8,5.176764607148891e-7,550,FM308_membrane
10.82,4.5296690312552795e-7,550,FM308_membrane
10.84,1.2941911517872228e-7,550,FM308_membrane
10.86,3.8825734553616684e-7,550,FM308_membrane
10.88,3.235477879468057e-7,550,FM308_membrane
10.9,1.9412867276808342e-7,550,FM308_membrane
10.92,4.5296690312552795e-7,550,FM308_membrane
10.94,3.8825734553616684e-7,550,FM308_membrane
10.96,4.5296690312552795e-7,550,FM308_membrane
10.98,3.8825734553616684e-7,550,FM308_membrane
11.0,3.8825734553616684e-7,550,FM308_membrane
11.02,5.176764607148891e-7,550,FM308_membrane
11.04,4.5296690312552795e-7,550,FM308_membrane
11.06,3.235477879468057e-7,550,FM308_membrane
11.08,5.823860183042502e-7,550,FM308_membrane
11.1,6.470955758936113e-7,550,FM308_membrane
