variable,value,stderr,label,temperature
osc3_amplitude,0.000013848785159367292,2.728044266253613e-6,flake10,150
osc3_frequency,232.62037944054833,0.028946743281084673,flake10,150
osc3_decay,0.02128873650199328,0.0056221281665340605,flake10,150
osc3_phase,0.21084312512656925,0.005699560486884485,flake10,150
osc3_x0,-0.001300000000010604,0.0,flake10,150
exp_fast_amplitude,-0.00013785915488887904,1.1749309112177184e-6,flake10,150
exp_fast_decay,0.0563413647787423,0.0009862578068707759,flake10,150
exp_fast_x0,-0.001300000000010604,0.0,flake10,150
exp_slow_amplitude,-0.0005986175507191378,7.045424510694289e-7,flake10,150
exp_slow_decay,3.078024110235665,0.02312404116858478,flake10,150
exp_slow_x0,-0.001300000000010604,0.0,flake10,150
step_x0,-0.001300000000010604,0.0,flake12,150
step_sigma,0.0006,0.0,flake12,150
osc1_amplitude,2.673726494284618e-6,6.109531430112787e-7,flake12,150
osc1_frequency,47.3,0.0,flake12,150
osc1_decay,0.6766168918889525,0.3421230956582866,flake12,150
osc1_phase,-1.632091619751967,0.1395092308054706,flake12,150
osc1_x0,-0.001300000000010604,0.0,flake12,150
osc2_amplitude,0.00016660811207721182,1.2322076306548454e-6,flake12,150
osc2_frequency,78.37024519719144,0.01361256200568077,flake12,150
osc2_decay,0.11783516101656484,0.001206163815511063,flake12,150
osc2_phase,0.15008335689156915,0.0071686540326410045,flake12,150
osc2_x0,-0.001300000000010604,0.0,flake12,150
osc32_ratio,0.08241102320196644,0.02135363514717851,flake12,150
osc3_amplitude,0.00001373034499003093,3.5669735242590934e-6,flake12,150
osc3_frequency,235.11073559157433,0.04083768590379298,flake12,150
osc3_decay,0.016916915296558487,0.00580837475897795,flake12,150
osc3_phase,0.15008335689156915,0.007168654015701601,flake12,150
osc3_x0,-0.001300000000010604,0.0,flake12,150
exp_fast_amplitude,-0.0001576228943879457,1.2815196178458357e-6,flake12,150
exp_fast_decay,0.08193958744676431,0.001515151411370533,flake12,150
exp_fast_x0,-0.001300000000010604,0.0,flake12,150
exp_slow_amplitude,-0.0005768131744384147,1.1965119443930758e-6,flake12,150
exp_slow_decay,3.2070092520900886,0.04018933789715792,flake12,150
exp_slow_x0,-0.001300000000010604,0.0,flake12,150
step_x0,-0.001300000000010604,0.0,flake4,150
step_sigma,0.0006,0.0,flake4,150
osc1_amplitude,0.000012439517557775719,9.26678184134506e-7,flake4,150
osc1_frequency,47.3,0.0,flake4,150
osc1_decay,0.34226020791345496,0.03983839395490794,flake4,150
osc1_phase,-1.5725725453033632,0.04999715728224811,flake4,150
osc1_x0,-0.001300000000010604,0.0,flake4,150
osc2_amplitude,0.00017396090284321829,3.3252457991882113e-6,flake4,150
osc2_frequency,78.83638316685051,0.11584426178598026,flake4,150
osc2_decay,0.032140310439831975,0.000796168173701789,flake4,150
osc2_phase,0.148810978778701,0.017041198073683008,flake4,150
osc2_x0,-0.001300000000010604,0.0,flake4,150
osc32_ratio,0.1184727143627592,0.03608797867566811,flake4,150
osc3_amplitude,0.000020609620352832304,6.362079600995686e-6,flake4,150
osc3_frequency,236.50914950055153,0.3475327854326465,flake4,150
osc3_decay,0.010331254514727968,0.0039731605823045265,flake4,150
osc3_phase,0.148810978778701,0.01704119809660577,flake4,150
osc3_x0,-0.001300000000010604,0.0,flake4,150
exp_fast_amplitude,-0.00010958785364344112,1.7694265531637944e-6,flake4,150
exp_fast_decay,0.09303425942635897,0.0033338044715847817,flake4,150
exp_fast_x0,-0.001300000000010604,0.0,flake4,150
exp_slow_amplitude,-0.0006438573644088211,1.8670378501866907e-6,flake4,150
exp_slow_decay,2.471034279492958,0.032088279266294054,flake4,150
exp_slow_x0,-0.001300000000010604,0.0,flake4,150
step_x0,-0.001300000000010604,0.0,flake1,150
step_sigma,0.0006,0.0,flake1,150
osc1_amplitude,3.777072331209953e-6,5.944360518632561e-7,flake1,150
osc1_frequency,47.3,0.0,flake1,150
osc1_decay,0.41642793775036274,0.11061747554756167,flake1,150
osc1_phase,-1.6710281223164125,0.10257150830355474,flake1,150
osc1_x0,-0.001300000000010604,0.0,flake1,150
osc2_amplitude,0.0001671999199029305,9.447240297478609e-7,flake1,150
osc2_frequency,78.17576498219269,0.008567998267950058,flake1,150
osc2_decay,0.144144680758309,0.0011320864496975004,flake1,150
osc2_phase,0.16382081761021977,0.005515522583654625,flake1,150
osc2_x0,-0.001300000000010604,0.0,flake1,150
osc32_ratio,0.07122979825832192,0.01820005777500813,flake1,150
osc3_amplitude,0.000011909616563493322,3.0489427409464456e-6,flake1,150
osc3_frequency,234.52729494657808,0.025703994822047122,flake1,150
osc3_decay,0.016872446604238346,0.0057053682898583055,flake1,150
osc3_phase,0.16382081761021977,0.005515522599019943,flake1,150
osc3_x0,-0.001300000000010604,0.0,flake1,150
exp_fast_amplitude,-0.00010971434989882134,1.1919968102816444e-6,flake1,150
exp_fast_decay,0.05004191395967908,0.0010684400550155565,flake1,150
exp_fast_x0,-0.001300000000010604,0.0,flake1,150
exp_slow_amplitude,-0.0006807989774865286,6.225255428405207e-7,flake1,150
exp_slow_decay,2.851079182720411,0.015822513453378137,flake1,150
exp_slow_x0,-0.001300000000010604,0.0,flake1,150
step_x0,-0.001300000000010604,0.0,flake15,150
step_sigma,0.0006,0.0,flake15,150
osc1_amplitude,4.299365362178497e-6,6.116052476844735e-7,flake15,150
osc1_frequency,47.3,0.0,flake15,150
osc1_decay,0.38379197105892354,0.08909201454078182,flake15,150
osc1_phase,-1.6975597977483983,0.0937288945909395,flake15,150
osc1_x0,-0.001300000000010604,0.0,flake15,150
osc2_amplitude,0.00016443278234722325,1.0322619193420633e-6,flake15,150
osc2_frequency,77.93880627234002,0.011138262235115904,flake15,150
osc2_decay,0.12244538938782626,0.0010641270758240892,flake15,150
osc2_phase,0.16406504583417478,0.006101849399340135,flake15,150
osc2_x0,-0.001300000000010604,0.0,flake15,150
osc32_ratio,0.09319584148771969,0.017048622432947247,flake15,150
osc3_amplitude,0.00001532445151901653,2.8113523939175077e-6,flake15,150
osc3_frequency,233.81641881702006,0.03341478654486966,flake15,150
osc3_decay,0.01927234247478384,0.00470823620490101,flake15,150
osc3_phase,0.16406504583417478,0.0061018494142816675,flake15,150
osc3_x0,-0.001300000000010604,0.0,flake15,150
exp_fast_amplitude,-0.00009644207076082692,1.136839620597868e-6,flake15,150
exp_fast_decay,0.05601042897070315,0.0013505339778679916,flake15,150
exp_fast_x0,-0.001300000000010604,0.0,flake15,150
exp_slow_amplitude,-0.000639781510401889,6.704652091974725e-7,flake15,150
exp_slow_decay,3.366309367597347,0.024603816607175002,flake15,150
exp_slow_x0,-0.001300000000010604,0.0,flake15,150
step_x0,-0.001300000000010604,0.0,flake20,150
step_sigma,0.0006,0.0,flake20,150
osc1_amplitude,2.8146365818923447e-6,6.175367010140518e-7,flake20,150
osc1_frequency,47.3,0.0,flake20,150
osc1_decay,0.44599494531194867,0.1701546202257693,flake20,150
osc1_phase,-1.8003536947531393,0.1411509409149093,flake20,150
osc1_x0,-0.001300000000010604,0.0,flake20,150
osc2_amplitude,0.00017419626277416888,9.55015632133919e-7,flake20,150
osc2_frequency,78.31159991790413,0.0076559354187151745,flake20,150
osc2_decay,0.15721656927904223,0.0012019010897414235,flake20,150
osc2_phase,0.16584492002749174,0.005365913638426817,flake20,150
osc2_x0,-0.001300000000010604,0.0,flake20,150
osc32_ratio,0.07360977996135024,0.01768274568984672,flake20,150
osc3_amplitude,0.000012822548572896117,3.0858871928795256e-6,flake20,150
osc3_frequency,234.9347997537124,0.02296780620145949,flake20,150
osc3_decay,0.018096328572149607,0.00578061992431724,flake20,150
osc3_phase,0.16584492002749174,0.005365913640492337,flake20,150
osc3_x0,-0.001300000000010604,0.0,flake20,150
exp_fast_amplitude,-0.00013418561119925187,1.284675094078909e-6,flake20,150
exp_fast_decay,0.04797096662820087,0.0008867536231116532,flake20,150
exp_fast_x0,-0.001300000000010604,0.0,flake20,150
exp_slow_amplitude,-0.0006199394197426671,6.325245299189305e-7,flake20,150
exp_slow_decay,3.0625182520903986,0.020486598417645597,flake20,150
exp_slow_x0,-0.001300000000010604,0.0,flake20,150
step_x0,-0.001300000000010604,0.0,flake5,150
step_sigma,0.0006,0.0,flake5,150
osc1_amplitude,0.000012640437796827573,9.263462761521378e-7,flake5,150
osc1_frequency,47.3,0.0,flake5,150
osc1_decay,0.345020637771907,0.03961675128375513,flake5,150
osc1_phase,-1.4918906614697751,0.04914931557997238,flake5,150
osc1_x0,-0.001300000000010604,0.0,flake5,150
osc2_amplitude,0.00018096433708763502,3.320695956757389e-6,flake5,150
osc2_frequency,77.82051866690426,0.10998357651537562,flake5,150
osc2_decay,0.03217483277711949,0.0007668802056319615,flake5,150
osc2_phase,0.2780350483302383,0.016170914799879935,flake5,150
osc2_x0,-0.001300000000010604,0.0,flake5,150
osc32_ratio,0.09918774166240307,0.0236814918750635,flake5,150
osc3_amplitude,0.00001794944391715637,4.33578534470135e-6,flake5,150
osc3_frequency,233.4615560007128,0.329950728811557,flake5,150
osc3_decay,0.01783073310310898,0.005673036128824372,flake5,150
osc3_phase,0.2780350483302383,0.016170914803669542,flake5,150
osc3_x0,-0.001300000000010604,0.0,flake5,150
exp_fast_amplitude,-0.00010978863912948049,1.8937996495020808e-6,flake5,150
exp_fast_decay,0.09842980482751545,0.0036583229333577343,flake5,150
exp_fast_x0,-0.001300000000010604,0.0,flake5,150
exp_slow_amplitude,-0.0006792626555948964,2.067233171929679e-6,flake5,150
exp_slow_decay,2.3538570103819167,0.029967289368260534,flake5,150
exp_slow_x0,-0.001300000000010604,0.0,flake5,150
step_x0,-0.001300000000010604,0.0,flake2,150
step_sigma,0.0006,0.0,flake2,150
osc1_amplitude,3.476832009414261e-6,5.929373105959222e-7,flake2,150
osc1_frequency,47.3,0.0,flake2,150
osc1_decay,0.4145259111407771,0.11932420232312611,flake2,150
osc1_phase,-1.513640896216539,0.11192124367830454,flake2,150
osc1_x0,-0.001300000000010604,0.0,flake2,150
osc2_amplitude,0.00016881359936240899,1.179477252540738e-6,flake2,150
osc2_frequency,77.46105334515572,0.015718884685600967,flake2,150
osc2_decay,0.09556196367231694,0.0009186775546975005,flake2,150
osc2_phase,0.1276116397765553,0.006731870925374962,flake2,150
osc2_x0,-0.001300000000010604,0.0,flake2,150
osc32_ratio,0.07559266862395765,0.01673432170849439,flake2,150
osc3_amplitude,0.000012761070475820131,2.8338050902506395e-6,flake2,150
osc3_frequency,232.38316003546714,0.04715665397603501,flake2,150
osc3_decay,0.01906860337168324,0.005626074248981871,flake2,150
osc3_phase,0.1276116397765553,0.006731870932385326,flake2,150
osc3_x0,-0.001300000000010604,0.0,flake2,150
exp_fast_amplitude,-0.00013477487969015378,1.0832215805390806e-6,flake2,150
exp_fast_decay,0.07209771764947158,0.0012940679729985171,flake2,150
exp_fast_x0,-0.001300000000010604,0.0,flake2,150
exp_slow_amplitude,-0.0006268700664404244,8.972154867541855e-7,flake2,150
exp_slow_decay,2.6320453664431827,0.01944109879242772,flake2,150
exp_slow_x0,-0.001300000000010604,0.0,flake2,150
step_x0,-0.001300000000010604,0.0,flake18,150
step_sigma,0.0006,0.0,flake18,150
osc1_amplitude,2.16281420802122e-6,6.106465984864127e-7,flake18,150
osc1_frequency,47.3,0.0,flake18,150
osc1_decay,0.7076649392710099,0.4555034678046761,flake18,150
osc1_phase,-1.5912008752754117,0.17108392849444948,flake18,150
osc1_x0,-0.001300000000010604,0.0,flake18,150
osc2_amplitude,0.00016723550528484243,1.0307310064592341e-6,flake18,150
osc2_frequency,76.33509101770498,0.008090558888491606,flake18,150
osc2_decay,0.16780235171438698,0.0014464319867676422,flake18,150
osc2_phase,0.13957149370211464,0.0060355672554377226,flake18,150
osc2_x0,-0.001300000000010604,0.0,flake18,150
osc32_ratio,0.0741012617113578,0.01853920432606493,flake18,150
osc3_amplitude,0.000012392361944543268,3.1058543402952225e-6,flake18,150
osc3_frequency,229.00527305311493,0.024271676645568303,flake18,150
osc3_decay,0.021492141761054635,0.007214795149667059,flake18,150
osc3_phase,0.13957149370211464,0.006035567246331308,flake18,150
osc3_x0,-0.001300000000010604,0.0,flake18,150
exp_fast_amplitude,-0.00013032780722527814,1.3239635402599744e-6,flake18,150
exp_fast_decay,0.05810677667336368,0.001231459855782044,flake18,150
exp_fast_x0,-0.001300000000010604,0.0,flake18,150
exp_slow_amplitude,-0.0006181132656370813,8.399316010152801e-7,flake18,150
exp_slow_decay,2.741001504257519,0.02110032928176057,flake18,150
exp_slow_x0,-0.001300000000010604,0.0,flake18,150
step_x0,-0.001300000000010604,0.0,flake14,150
step_sigma,0.0006,0.0,flake14,150
osc1_amplitude,3.849207152068528e-6,5.796387606333541e-7,flake14,150
osc1_frequency,47.3,0.0,flake14,150
osc1_decay,0.4724447739707742,0.12774734796652112,flake14,150
osc1_phase,-1.3974688931209769,0.0971530536528618,flake14,150
osc1_x0,-0.001300000000010604,0.0,flake14,150
osc2_amplitude,0.00016693079412955942,1.08477109932466e-6,flake14,150
osc2_frequency,77.00791499177596,0.012209862562718835,flake14,150
osc2_decay,0.11523165335604853,0.001034760898099071,flake14,150
osc2_phase,0.14441666520266955,0.006294832935635406,flake14,150
osc2_x0,-0.001300000000010604,0.0,flake14,150
osc32_ratio,0.12217209936307027,0.01797179951952376,flake14,150
osc3_amplitude,0.00002039428556715276,3.0115614756494657e-6,flake14,150
osc3_frequency,231.02374497532787,0.03662958777718042,flake14,150
osc3_decay,0.017781411744020367,0.0034752026485082837,flake14,150
osc3_phase,0.14441666520266955,0.006294832955497808,flake14,150
osc3_x0,-0.001300000000010604,0.0,flake14,150
exp_fast_amplitude,-0.00011497457922079432,1.1152171791237779e-6,flake14,150
exp_fast_decay,0.06406456991905062,0.0013431521385625224,flake14,150
exp_fast_x0,-0.001300000000010604,0.0,flake14,150
exp_slow_amplitude,-0.000635154881718571,8.038965945489984e-7,flake14,150
exp_slow_decay,2.579283217233446,0.017034663773230062,flake14,150
exp_slow_x0,-0.001300000000010604,0.0,flake14,150
step_x0,-0.001300000000010604,0.0,flake7,150
step_sigma,0.0006,0.0,flake7,150
osc1_amplitude,3.2311780798901815e-6,5.744014354727676e-7,flake7,150
osc1_frequency,47.3,0.0,flake7,150
osc1_decay,0.4702868610107434,0.14920957801956794,flake7,150
osc1_phase,-1.7273109860532798,0.11362758408167256,flake7,150
osc1_x0,-0.001300000000010604,0.0,flake7,150
osc2_amplitude,0.00016286896499481318,9.470686329084414e-7,flake7,150
osc2_frequency,78.11075163335505,0.008880978748571562,flake7,150
osc2_decay,0.143280299925172,0.0011585436502162324,flake7,150
osc2_phase,0.16485310926673655,0.005684133687748923,flake7,150
osc2_x0,-0.001300000000010604,0.0,flake7,150
osc32_ratio,0.08063482904443352,0.015655951665467994,flake7,150
osc3_amplitude,0.000013132911149000588,2.5553911482657085e-6,flake7,150
osc3_frequency,234.33225490006515,0.026642936189971742,flake7,150
osc3_decay,0.022473097441516245,0.005873013529610584,flake7,150
osc3_phase,0.16485310926673655,0.005684133680166094,flake7,150
osc3_x0,-0.001300000000010604,0.0,flake7,150
exp_fast_amplitude,-0.00009770247549101063,1.266806158066821e-6,flake7,150
exp_fast_decay,0.04402044655129718,0.001069081013108666,flake7,150
exp_fast_x0,-0.001300000000010604,0.0,flake7,150
exp_slow_amplitude,-0.000660708934842414,5.66875487818902e-7,flake7,150
exp_slow_decay,2.8833295289100054,0.015531868823250312,flake7,150
exp_slow_x0,-0.001300000000010604,0.0,flake7,150
step_x0,-0.001300000000010604,0.0,flake8,150
step_sigma,0.0006,0.0,flake8,150
osc1_amplitude,9.68210618143473e-6,6.356685519904879e-7,flake8,150
osc1_frequency,47.3,0.0,flake8,150
osc1_decay,0.35875564105495433,0.03747636387486697,flake8,150
osc1_phase,-1.5890128543271753,0.04386522881137857,flake8,150
osc1_x0,-0.001300000000010604,0.0,flake8,150
osc2_amplitude,0.00017186681690876726,1.8136745118956351e-6,flake8,150
osc2_frequency,77.99708105352948,0.04543765433744437,flake8,150
osc2_decay,0.0473191416202634,0.0006661140459459033,flake8,150
osc2_phase,0.21088253377699367,0.009719353034322208,flake8,150
osc2_x0,-0.001300000000010604,0.0,flake8,150
osc32_ratio,0.07916123705672032,0.020620916063477098,flake8,150
osc3_amplitude,0.000013605189835498872,3.567009601787233e-6,flake8,150
osc3_frequency,233.99124316058845,0.1363129631299152,flake8,150
osc3_decay,0.013812709025494654,0.004688436158569729,flake8,150
osc3_phase,0.21088253377699367,0.009719353014257512,flake8,150
osc3_x0,-0.001300000000010604,0.0,flake8,150
exp_fast_amplitude,-0.0000721444125068652,1.2116970821367151e-6,flake8,150
exp_fast_decay,0.08850276206246353,0.0033104242957006443,flake8,150
exp_fast_x0,-0.001300000000010604,0.0,flake8,150
exp_slow_amplitude,-0.0006901428367745792,1.2451499831969073e-6,flake8,150
exp_slow_decay,2.187726573009207,0.01594972668701392,flake8,150
exp_slow_x0,-0.001300000000010604,0.0,flake8,150
step_x0,-0.001300000000010604,0.0,flake6,150
step_sigma,0.0006,0.0,flake6,150
osc1_amplitude,3.708534053194802e-6,6.282919731915835e-7,flake6,150
osc1_frequency,47.3,0.0,flake6,150
osc1_decay,0.35734818900826526,0.09622177594593401,flake6,150
osc1_phase,-1.699819918069844,0.11251699160760334,flake6,150
osc1_x0,-0.001300000000010604,0.0,flake6,150
osc2_amplitude,0.00016800050204995902,9.18906939644955e-7,flake6,150
osc2_frequency,77.58964876839943,0.007856903047509895,flake6,150
osc2_decay,0.15273935911577124,0.0011642993814607967,flake6,150
osc2_phase,0.15108019729057487,0.005351826438417002,flake6,150
osc2_x0,-0.001300000000010604,0.0,flake6,150
osc32_ratio,0.06289271366654549,0.013558870678250644,flake6,150
osc3_amplitude,0.00001056600747126396,2.2816244691816204e-6,flake6,150
osc3_frequency,232.76894630519828,0.023570709177206533,flake6,150
osc3_decay,0.027364980469755766,0.0080104861387151,flake6,150
osc3_phase,0.15108019729057487,0.0053518264513144195,flake6,150
osc3_x0,-0.001300000000010604,0.0,flake6,150
exp_fast_amplitude,-0.00012957096627205672,1.1489091101202568e-6,flake6,150
exp_fast_decay,0.05444683951379574,0.0009759263207632287,flake6,150
exp_fast_x0,-0.001300000000010604,0.0,flake6,150
exp_slow_amplitude,-0.0006066696997404066,6.50305337561949e-7,flake6,150
exp_slow_decay,3.6284755591479043,0.02935983437472828,flake6,150
exp_slow_x0,-0.001300000000010604,0.0,flake6,150
step_x0,-0.001300000000010604,0.0,flake16,150
step_sigma,0.0006,0.0,flake16,150
osc1_amplitude,4.781316920018299e-6,5.806265502444207e-7,flake16,150
osc1_frequency,47.3,0.0,flake16,150
osc1_decay,0.3969579112933976,0.07987435337472212,flake16,150
osc1_phase,-1.560412573652673,0.08003716219153541,flake16,150
osc1_x0,-0.001300000000010604,0.0,flake16,150
osc2_amplitude,0.00015535993881246092,1.0388524186551064e-6,flake16,150
osc2_frequency,77.76288653865373,0.012815178925936092,flake16,150
osc2_decay,0.11290465256659021,0.0010432566524376833,flake16,150
osc2_phase,0.19504168877860947,0.006471824730156142,flake16,150
osc2_x0,-0.001300000000010604,0.0,flake16,150
osc32_ratio,0.07493373208028732,0.015420754635454587,flake16,150
osc3_amplitude,0.000011641700030982779,2.401841730543167e-6,flake16,150
osc3_frequency,233.2886596159612,0.03844553684924454,flake16,150
osc3_decay,0.023410335712003422,0.0065048208840322,flake16,150
osc3_phase,0.19504168877860947,0.006471824740502922,flake16,150
osc3_x0,-0.001300000000010604,0.0,flake16,150
exp_fast_amplitude,-0.00009279743746823025,1.0491023120130877e-6,flake16,150
exp_fast_decay,0.06571932411205045,0.001617411359709524,flake16,150
exp_fast_x0,-0.001300000000010604,0.0,flake16,150
exp_slow_amplitude,-0.000654107472098948,7.730814950171919e-7,flake16,150
exp_slow_decay,2.7873631861257953,0.018424384860217156,flake16,150
exp_slow_x0,-0.001300000000010604,0.0,flake16,150
step_x0,-0.001300000000010604,0.0,flake11,150
step_sigma,0.0006,0.0,flake11,150
osc1_amplitude,3.1690931115578495e-6,6.757836225630717e-7,flake11,150
osc1_frequency,47.3,0.0,flake11,150
osc1_decay,0.268028360312211,0.08385940466373812,flake11,150
osc1_phase,-1.7966090508711932,0.1449788463814863,flake11,150
osc1_x0,-0.001300000000010604,0.0,flake11,150
osc2_amplitude,0.0001546206020216979,8.700786569740918e-7,flake11,150
osc2_frequency,77.31707813518696,0.007899347016766598,flake11,150
osc2_decay,0.15653449616670426,0.0012283326436753363,flake11,150
osc2_phase,0.1465118221390816,0.005515110136172204,flake11,150
osc2_x0,-0.001300000000010604,0.0,flake11,150
osc32_ratio,0.07423607955586735,0.013505585007901173,flake11,150
osc3_amplitude,0.000011478427312658869,2.092037368459564e-6,flake11,150
osc3_frequency,231.95123440556088,0.023698040994952176,flake11,150
osc3_decay,0.02957527499981235,0.007327817354847178,flake11,150
osc3_phase,0.1465118221390816,0.005515110131222743,flake11,150
osc3_x0,-0.001300000000010604,0.0,flake11,150
exp_fast_amplitude,-0.0001533344174087771,1.1280862536285046e-6,flake11,150
exp_fast_decay,0.05191468529716486,0.0007595785916733614,flake11,150
exp_fast_x0,-0.001300000000010604,0.0,flake11,150
exp_slow_amplitude,-0.0005481122529889842,6.096274252904673e-7,flake11,150
exp_slow_decay,3.1402440334000117,0.023115667580831594,flake11,150
exp_slow_x0,-0.001300000000010604,0.0,flake11,150
step_x0,-0.001300000000010604,0.0,flake9,150
step_sigma,0.0006,0.0,flake9,150
osc1_amplitude,3.099248935791598e-6,5.604907079756235e-7,flake9,150
osc1_frequency,47.3,0.0,flake9,150
osc1_decay,0.4883037275642257,0.1605890985175579,flake9,150
osc1_phase,-1.7649883748578339,0.11485444085053696,flake9,150
osc1_x0,-0.001300000000010604,0.0,flake9,150
osc2_amplitude,0.0001698584190019084,9.04704180362982e-7,flake9,150
osc2_frequency,77.1568951352374,0.007673175914740055,flake9,150
osc2_decay,0.15220105071404738,0.001129044758554275,flake9,150
osc2_phase,0.1867571082145383,0.0052109899063657455,flake9,150
osc2_x0,-0.001300000000010604,0.0,flake9,150
osc32_ratio,0.07304417112774114,0.014713157388125028,flake9,150
osc3_amplitude,0.000012407167425062954,2.503901709365853e-6,flake9,150
osc3_frequency,231.47068540571223,0.023019527799230385,flake9,150
osc3_decay,0.022684028654327146,0.006151891514915894,flake9,150
osc3_phase,0.1867571082145383,0.00521098990586567,flake9,150
osc3_x0,-0.001300000000010604,0.0,flake9,150
exp_fast_amplitude,-0.00012856553222582282,1.259781284247077e-6,flake9,150
exp_fast_decay,0.04328163984293374,0.000792063248415085,flake9,150
exp_fast_x0,-0.001300000000010604,0.0,flake9,150
exp_slow_amplitude,-0.000621711548640363,5.602678859796201e-7,flake9,150
exp_slow_decay,2.582766460982566,0.013181568352410696,flake9,150
exp_slow_x0,-0.001300000000010604,0.0,flake9,150
step_x0,-0.001300000000010604,0.0,flake17,150
step_sigma,0.0006,0.0,flake17,150
osc1_amplitude,3.755179860499113e-6,5.71836345399713e-7,flake17,150
osc1_frequency,47.3,0.0,flake17,150
osc1_decay,0.4163268426501103,0.10718802109301347,flake17,150
osc1_phase,-1.4763242969106043,0.09977104430756377,flake17,150
osc1_x0,-0.001300000000010604,0.0,flake17,150
osc2_amplitude,0.00016514631760004223,1.0213896002487446e-6,flake17,150
osc2_frequency,77.22976347491527,0.011476581631738696,flake17,150
osc2_decay,0.116730093581582,0.0009977341683554493,flake17,150
osc2_phase,0.17034114759895322,0.005995842240714493,flake17,150
osc2_x0,-0.001300000000010604,0.0,flake17,150
osc32_ratio,0.110209492250712,0.0165405505223971,flake17,150
osc3_amplitude,0.000018200691809775477,2.7411256259317595e-6,flake17,150
osc3_frequency,231.68929042474582,0.03442974498075502,flake17,150
osc3_decay,0.018931880444052904,0.0037906376495512486,flake17,150
osc3_phase,0.17034114759895322,0.0059958422562807435,flake17,150
osc3_x0,-0.001300000000010604,0.0,flake17,150
exp_fast_amplitude,-0.00011591425287651457,1.11007034782409e-6,flake17,150
exp_fast_decay,0.054184718571176474,0.0010491733304276497,flake17,150
exp_fast_x0,-0.001300000000010604,0.0,flake17,150
exp_slow_amplitude,-0.0006323075941955136,6.316461900209628e-7,flake17,150
exp_slow_decay,3.1927731893045346,0.021270098419315795,flake17,150
exp_slow_x0,-0.001300000000010604,0.0,flake17,150
step_x0,-0.001300000001161912,0.0,flake16,350
step_sigma,0.0006,0.0,flake16,350
osc1_amplitude,3.762009127249545e-6,5.967011065950342e-7,flake16,350
osc1_frequency,47.3,0.0,flake16,350
osc1_decay,0.6614579319334394,0.22867977625079974,flake16,350
osc1_phase,-1.4200462616463179,0.09716447260360576,flake16,350
osc1_x0,-0.001300000001161912,0.0,flake16,350
osc2_amplitude,0.00017480882966158676,1.39458903107708e-6,flake16,350
osc2_frequency,75.00000000000001,0.01902293042454691,flake16,350
osc2_decay,0.08973847826103418,0.0009813529731677348,flake16,350
osc2_phase,0.12915436639624248,0.007667741508537183,flake16,350
osc2_x0,-0.001300000001161912,0.0,flake16,350
osc32_ratio,0.15916587704833526,0.02190301085932074,flake16,350
osc3_amplitude,0.0000278236006888795,3.853332334226529e-6,flake16,350
osc3_frequency,225.00000000000006,0.057068791273640694,flake16,350
osc3_decay,0.014623045699181585,0.0026307042731350057,flake16,350
osc3_phase,0.12915436639624248,0.007667741511198599,flake16,350
osc3_x0,-0.001300000001161912,0.0,flake16,350
exp_fast_amplitude,-0.000053335966801169995,1.3540402768114945e-6,flake16,350
exp_fast_decay,0.05103539447654006,0.0025808711249631485,flake16,350
exp_fast_x0,-0.001300000001161912,0.0,flake16,350
exp_slow_amplitude,-0.0006583739077098371,7.472567483850852e-7,flake16,350
exp_slow_decay,2.2157568261152116,0.011922227610183952,flake16,350
exp_slow_x0,-0.001300000001161912,0.0,flake16,350
step_x0,-0.001300000001161912,0.0,flake7,350
step_sigma,0.0006,0.0,flake7,350
osc1_amplitude,1.0000141235604216e-6,8.071776207965763e-7,flake7,350
osc1_frequency,47.3,0.0,flake7,350
osc1_decay,0.8751367292528694,1.8793329502973124,flake7,350
osc1_phase,-1.3225271225334894,0.47801116970505664,flake7,350
osc1_x0,-0.001300000001161912,0.0,flake7,350
osc2_amplitude,0.0001761825185272776,1.5733574462824377e-6,flake7,350
osc2_frequency,76.07621366146508,0.013994156646675306,flake7,350
osc2_decay,0.13900938016138206,0.001725619600268168,flake7,350
osc2_phase,0.31046716336836644,0.008658365105508397,flake7,350
osc2_x0,-0.001300000001161912,0.0,flake7,350
osc32_ratio,0.11967893293688567,0.02092738857995268,flake7,350
osc3_amplitude,0.000021085335819477673,3.6960796029656586e-6,flake7,350
osc3_frequency,228.2286409843952,0.041982470036712294,flake7,350
osc3_decay,0.02730113283400085,0.0065111015705510075,flake7,350
osc3_phase,0.31046716336836644,0.008658365098047535,flake7,350
osc3_x0,-0.001300000001161912,0.0,flake7,350
exp_fast_amplitude,-0.000055460540843810825,0.00005140388481117035,flake7,350
exp_fast_decay,0.3446520145948856,0.20461002574815354,flake7,350
exp_fast_x0,-0.001300000001161912,0.0,flake7,350
exp_slow_amplitude,-0.0006360684006064401,0.00005207886265696281,flake7,350
exp_slow_decay,2.0000000025019915,0.2766921534967026,flake7,350
exp_slow_x0,-0.001300000001161912,0.0,flake7,350
step_x0,-0.001300000001161912,0.0,flake10,350
step_sigma,0.0006,0.0,flake10,350
osc1_amplitude,3.220496133519316e-6,6.78261677282322e-7,flake10,350
osc1_frequency,47.3,0.0,flake10,350
osc1_decay,0.4673502359470492,0.17482958245830182,flake10,350
osc1_phase,-1.6890707755898895,0.13422171043018083,flake10,350
osc1_x0,-0.001300000001161912,0.0,flake10,350
osc2_amplitude,0.00016793290073421438,1.2247430726466144e-6,flake10,350
